date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-01 01:50:00,1008.24,-0.04,272.48,-1.85,87.5,6.09,5.33,0.76,3.29,5.29,1283.42,0.61,1.12,176.5,0.0,0.0,0.0,0.0,0.0,12.14,429.6526960237201
2020-01-01 02:00:00,1008.32,-0.21,272.3,-1.78,89.1,6.01,5.36,0.66,3.31,5.31,1284.32,0.5,1.0,154.0,0.0,0.0,0.0,0.0,0.0,12.13,430.6509572712404
2020-01-01 02:10:00,1008.24,-0.1,272.42,-1.74,88.6,6.06,5.37,0.69,3.32,5.33,1283.67,0.48,0.98,105.5,0.0,0.0,0.0,0.0,0.0,12.09,428.4492052931519
2020-01-01 02:20:00,1008.35,-0.16,272.35,-1.88,88.1,6.04,5.32,0.72,3.29,5.27,1284.15,0.57,1.08,65.58,0.0,0.0,0.0,0.0,0.0,12.06,428.747439989038
2020-01-01 02:30:00,1008.3,-0.22,272.3,-1.82,88.9,6.01,5.34,0.67,3.3,5.3,1284.34,0.28,0.64,356.1,0.0,0.0,0.0,0.0,0.0,12.01,428.2456612535815
2020-01-01 02:40:00,1008.4,-0.06,272.45,-1.77,88.2,6.08,5.36,0.72,3.32,5.32,1283.71,0.81,2.3,143.7,0.0,0.0,0.0,0.0,0.0,11.93,428.94386897753424
2020-01-01 02:50:00,1008.39,-0.17,272.34,-1.81,88.6,6.03,5.35,0.69,3.3,5.3,1284.22,0.42,1.38,191.3,0.0,0.0,0.0,0.0,0.0,11.83,429.34206305410817
2020-01-01 03:00:00,1008.46,-0.05,272.45,-1.71,88.5,6.09,5.39,0.7,3.33,5.34,1283.73,0.46,1.14,46.51,0.0,0.0,0.0,0.0,0.0,11.74,429.340243380274
2020-01-01 03:10:00,1008.15,-0.21,272.31,-1.84,88.7,6.01,5.33,0.68,3.3,5.29,1284.13,0.32,0.76,199.6,0.0,0.0,0.0,0.0,0.0,11.67,428.9384098588783
2020-01-01 03:20:00,1008.07,-0.77,271.77,-2.31,89.2,5.78,5.15,0.62,3.18,5.11,1286.71,1.6,2.4,214.2,0.0,0.0,0.0,0.0,0.0,11.61,423.93656240018333
2020-01-01 03:30:00,1008.12,-0.93,271.61,-2.26,90.6,5.71,5.17,0.54,3.2,5.13,1287.52,1.2,1.92,222.5,0.0,0.0,0.0,0.0,0.0,11.54,424.63470092153085
2020-01-01 03:40:00,1008.04,-0.86,271.68,-2.17,90.8,5.73,5.21,0.53,3.22,5.17,1287.1,1.08,1.46,220.3,0.0,0.0,0.0,0.0,0.0,11.45,425.13282534269
2020-01-01 03:50:00,1008.16,-0.87,271.66,-2.16,90.9,5.73,5.21,0.52,3.22,5.17,1287.28,0.79,1.36,211.1,0.0,0.0,0.0,0.0,0.0,11.34,427.6309355891565
2020-01-01 04:00:00,1008.0,-1.02,271.52,-2.31,90.9,5.67,5.15,0.52,3.19,5.11,1287.83,1.83,2.64,218.1,0.0,0.0,0.0,0.0,0.0,11.21,425.4290315937282
2020-01-01 04:10:00,1007.76,-1.15,271.41,-2.37,91.4,5.61,5.13,0.48,3.17,5.09,1288.16,1.16,2.36,237.3,0.0,0.0,0.0,0.0,0.0,11.08,425.72711329702884
2020-01-01 04:20:00,1007.84,-1.08,271.47,-2.25,91.7,5.64,5.17,0.47,3.2,5.13,1287.9,0.47,1.04,28.8,0.0,0.0,0.0,0.0,0.0,10.94,425.72518064145993
2020-01-01 04:30:00,1007.85,-1.59,270.96,-2.93,90.5,5.43,4.92,0.52,3.04,4.88,1290.46,0.81,1.42,165.7,0.0,0.0,0.0,0.0,0.0,10.8,429.62323356327533
2020-01-01 04:40:00,1008.02,-1.82,270.72,-2.92,92.1,5.34,4.92,0.42,3.04,4.88,1291.74,0.73,2.24,144.8,0.0,0.0,0.0,0.0,0.0,10.66,428.321271996812
2020-01-01 04:50:00,1007.92,-1.84,270.71,-2.9,92.4,5.33,4.93,0.41,3.05,4.89,1291.74,1.05,1.68,203.9,0.0,0.0,0.0,0.0,0.0,10.52,433.3488201608513
2020-01-01 05:00:00,1007.63,-1.84,270.73,-2.78,93.2,5.34,4.97,0.36,3.08,4.94,1291.32,1.53,2.2,226.9,0.0,0.0,0.0,0.0,0.0,10.38,430.73499258577374
2020-01-01 05:10:00,1007.63,-2.14,270.44,-3.21,92.3,5.22,4.82,0.4,2.98,4.78,1292.81,1.18,2.04,186.6,0.0,0.0,0.0,0.0,0.0,10.25,429.1211266727319
2020-01-01 05:20:00,1007.9,-2.34,270.21,-3.26,93.4,5.14,4.8,0.34,2.97,4.76,1294.16,0.41,1.6,86.3,0.0,0.0,0.0,0.0,0.0,10.12,429.2072229324121
2020-01-01 05:30:00,1007.99,-2.2,270.35,-3.05,93.8,5.2,4.87,0.32,3.01,4.84,1293.54,1.09,1.68,154.5,0.0,0.0,0.0,0.0,0.0,9.99,435.59328188284144
2020-01-01 05:40:00,1007.85,-2.3,270.25,-3.18,93.7,5.15,4.83,0.32,2.99,4.79,1293.9,1.11,1.68,199.7,0.0,0.0,0.0,0.0,0.0,9.86,436.57930404377976
2020-01-01 05:50:00,1007.81,-2.4,270.16,-3.21,94.1,5.12,4.82,0.3,2.98,4.78,1294.29,0.47,0.96,216.9,0.0,0.0,0.0,0.0,0.0,9.75,434.5652899367443
2020-01-01 06:00:00,1007.81,-2.51,270.05,-3.34,94.0,5.08,4.77,0.3,2.95,4.74,1294.85,0.85,2.12,177.9,0.0,0.0,0.0,0.0,0.0,9.65,434.55124008365567
2020-01-01 06:10:00,1007.91,-2.83,269.72,-3.64,94.1,4.96,4.66,0.29,2.88,4.63,1296.56,1.36,2.12,199.1,0.0,0.0,0.0,0.0,0.0,9.56,429.73715501663935
2020-01-01 06:20:00,1008.06,-2.79,269.75,-3.53,94.6,4.97,4.7,0.27,2.91,4.66,1296.56,1.0,1.88,154.2,0.0,0.0,0.0,0.0,0.0,9.48,436.723035276809
2020-01-01 06:30:00,1008.22,-2.74,269.79,-3.45,94.8,4.99,4.73,0.26,2.92,4.69,1296.51,0.62,1.24,143.0,0.0,0.0,0.0,0.0,0.0,9.4,436.0088814113635
2020-01-01 06:40:00,1008.19,-2.63,269.9,-3.31,95.0,5.03,4.78,0.25,2.95,4.74,1295.89,0.46,0.92,199.8,0.0,0.0,0.0,0.0,0.0,9.33,434.49469397951566
2020-01-01 06:50:00,1008.21,-2.5,270.02,-3.19,95.0,5.08,4.82,0.25,2.98,4.79,1295.31,0.41,0.88,211.3,0.0,0.0,0.0,0.0,0.0,9.25,431.0804735558399
2020-01-01 07:00:00,1008.17,-2.26,270.27,-2.94,95.0,5.17,4.91,0.26,3.04,4.87,1294.04,0.95,1.76,218.2,0.0,0.0,0.0,0.0,0.0,9.17,428.8662207297163
2020-01-01 07:10:00,1008.16,-2.31,270.23,-3.09,94.3,5.15,4.86,0.29,3.0,4.82,1294.28,1.24,2.08,209.8,0.0,0.0,0.0,0.0,0.0,9.1,428.6519360984929
2020-01-01 07:20:00,1008.17,-2.53,270.0,-3.39,93.8,5.07,4.75,0.31,2.94,4.72,1295.42,1.0,1.68,188.1,0.0,0.0,0.0,0.0,0.0,9.05,430.737620254065
2020-01-01 07:30:00,1008.13,-2.68,269.86,-3.49,94.1,5.01,4.72,0.3,2.92,4.68,1296.1,0.72,1.64,172.8,0.0,0.0,0.0,0.0,0.0,9.01,433.12327376854955
2020-01-01 07:40:00,1008.25,-2.73,269.79,-3.53,94.2,4.99,4.7,0.29,2.91,4.66,1296.52,0.47,1.22,163.5,0.0,0.0,0.0,0.0,0.0,8.99,434.50889719627173
2020-01-01 07:50:00,1008.17,-2.79,269.74,-3.57,94.3,4.97,4.69,0.28,2.9,4.65,1296.7,0.89,1.54,135.1,0.0,0.0,0.0,0.0,0.0,8.96,433.99449108328594
2020-01-01 08:00:00,1008.16,-2.84,269.69,-3.6,94.5,4.95,4.68,0.27,2.89,4.64,1296.95,1.37,2.26,131.0,0.0,0.0,0.0,1.54,2.51,8.94,431.8800559703888
2020-01-01 08:10:00,1008.12,-2.89,269.64,-3.65,94.5,4.93,4.66,0.27,2.88,4.62,1297.14,1.0,2.0,168.3,0.0,0.0,1.21,4.05,6.37,8.91,431.7655924005143
2020-01-01 08:20:00,1008.12,-3.02,269.51,-3.79,94.4,4.89,4.61,0.27,2.85,4.57,1297.79,0.36,0.72,189.8,0.0,0.0,2.21,9.85,14.67,8.89,436.2511009204233
2020-01-01 08:30:00,1008.12,-2.84,269.7,-3.56,94.7,4.95,4.69,0.26,2.9,4.65,1296.86,0.21,0.46,161.9,0.0,0.0,7.65,20.66,27.41,8.87,431.03658208293257
2020-01-01 08:40:00,1008.04,-2.91,269.63,-3.75,93.9,4.93,4.63,0.3,2.86,4.59,1297.15,0.7,1.24,196.1,0.0,0.0,18.71,36.1,45.17,8.84,429.12203645008475
2020-01-01 08:50:00,1007.96,-3.11,269.44,-3.99,93.6,4.85,4.54,0.31,2.81,4.51,1298.02,1.13,1.48,204.2,0.0,0.0,28.57,53.09,61.58,8.81,428.507464582279
2020-01-01 09:00:00,1008.07,-3.08,269.46,-3.9,94.0,4.86,4.57,0.29,2.83,4.54,1298.02,1.02,1.92,189.6,0.0,0.0,34.21,70.27,83.01,8.81,430.59286701775824
2020-01-01 09:10:00,1008.17,-3.03,269.5,-3.89,93.8,4.88,4.58,0.3,2.83,4.54,1297.93,0.99,1.44,154.4,0.0,0.0,70.62,108.3,118.92,8.81,434.77824426805154
2020-01-01 09:20:00,1008.28,-2.95,269.58,-3.86,93.4,4.91,4.59,0.32,2.84,4.55,1297.64,0.91,1.74,157.7,0.0,0.0,89.34,132.43,146.91,8.85,436.3635968204179
2020-01-01 09:30:00,1008.2,-3.01,269.52,-3.99,92.9,4.89,4.54,0.35,2.81,4.51,1297.85,0.89,1.72,170.3,0.0,0.0,123.14,170.27,195.17,8.92,437.74892515569337
2020-01-01 09:40:00,1008.31,-2.84,269.69,-3.89,92.4,4.95,4.58,0.38,2.83,4.54,1297.15,0.63,1.12,49.94,0.0,0.0,169.62,224.71,244.79,9.05,437.13422975268514
2020-01-01 09:50:00,1008.41,-2.67,269.84,-3.71,92.5,5.02,4.64,0.38,2.87,4.6,1296.47,0.56,1.12,73.3,0.0,0.0,190.95,244.79,256.18,9.21,436.9195110881033
2020-01-01 10:00:00,1008.45,-1.93,270.58,-3.18,91.1,5.3,4.83,0.47,2.98,4.79,1292.89,0.29,0.76,124.0,0.0,0.0,210.06,274.13,285.52,9.39,437.8047696361199
2020-01-01 10:10:00,1008.5,-1.53,270.98,-3.33,87.4,5.46,4.77,0.69,2.95,4.73,1291.05,0.45,1.14,172.2,0.0,0.0,224.14,300.58,314.67,9.6,437.2900058715065
2020-01-01 10:20:00,1008.46,-1.25,271.25,-3.27,86.1,5.57,4.8,0.77,2.96,4.76,1289.7,0.47,1.2,173.3,0.0,0.0,236.82,327.03,341.31,9.85,436.1752202806004
2020-01-01 10:30:00,1008.49,-1.24,271.26,-3.25,86.1,5.58,4.8,0.78,2.97,4.76,1289.67,0.87,1.56,195.2,0.0,0.0,253.92,348.26,359.27,10.16,435.96041336527634
2020-01-01 10:40:00,1008.37,-1.32,271.19,-3.29,86.4,5.54,4.79,0.75,2.96,4.75,1289.9,0.77,1.64,200.5,0.0,0.0,277.06,370.85,379.54,10.49,437.04558564116286
2020-01-01 10:50:00,1008.36,-1.03,271.49,-3.07,85.9,5.67,4.87,0.8,3.01,4.83,1288.45,0.67,1.28,136.4,0.0,0.0,292.56,386.87,393.44,10.84,437.13073763502786
2020-01-01 11:00:00,1008.34,-1.14,271.37,-3.08,86.6,5.62,4.86,0.75,3.01,4.82,1288.99,0.78,2.04,95.7,0.0,0.0,303.02,403.28,411.39,11.18,434.6158698752827
2020-01-01 11:10:00,1008.21,-0.83,271.7,-2.89,85.8,5.75,4.93,0.82,3.05,4.89,1287.29,1.33,2.04,175.6,0.0,0.0,307.04,418.73,424.71,11.5,435.7009828833571
2020-01-01 11:20:00,1008.02,-0.65,271.89,-2.77,85.5,5.82,4.98,0.84,3.08,4.94,1286.18,1.48,2.44,181.4,0.0,0.0,303.62,433.4,441.89,11.8,433.9860771665858
2020-01-01 11:30:00,1008.03,-0.43,272.11,-2.63,85.0,5.92,5.03,0.89,3.11,4.99,1285.12,1.46,3.05,158.2,0.0,0.0,298.39,443.05,449.23,12.07,433.87115321887086
2020-01-01 11:40:00,1007.84,-0.4,272.16,-2.63,84.8,5.93,5.03,0.9,3.11,4.99,1284.73,1.24,2.56,138.7,0.0,0.0,296.38,453.28,457.34,12.33,433.6562115224708
2020-01-01 11:50:00,1007.69,-0.06,272.5,-2.41,84.1,6.08,5.11,0.97,3.16,5.07,1282.94,0.89,1.56,148.7,0.0,0.0,290.54,456.37,459.65,12.56,436.2412525395769
2020-01-01 12:00:00,1007.62,0.68,273.24,-2.03,82.0,6.42,5.26,1.15,3.25,5.22,1279.31,0.7,1.6,154.7,0.0,0.0,285.11,461.39,468.53,12.78,437.5262767046915
2020-01-01 12:10:00,1007.59,0.93,273.5,-2.03,80.5,6.53,5.26,1.27,3.25,5.22,1278.1,0.83,1.54,149.4,0.0,0.0,283.5,469.69,471.04,13.02,436.61128443505544
2020-01-01 12:20:00,1007.56,1.23,273.8,-1.8,80.1,6.68,5.35,1.33,3.31,5.31,1276.59,0.95,1.92,177.8,0.0,0.0,279.07,471.62,474.52,13.26,433.39627613947005
2020-01-01 12:30:00,1007.44,1.7,274.27,-1.66,78.3,6.91,5.41,1.5,3.35,5.37,1274.26,1.24,2.64,175.8,0.0,0.0,272.64,472.97,474.9,13.52,431.4812522142432
2020-01-01 12:40:00,1007.29,1.98,274.57,-1.52,77.5,7.05,5.46,1.59,3.38,5.42,1272.73,0.99,1.96,155.7,0.0,0.0,266.6,472.59,475.29,13.78,429.76621304174563
2020-01-01 12:50:00,1007.12,2.62,275.22,-1.29,75.3,7.38,5.56,1.82,3.44,5.52,1269.52,0.65,1.48,191.3,0.0,0.0,247.69,467.57,471.04,14.06,429.951158989739
2020-01-01 13:00:00,1007.04,2.83,275.44,-1.29,74.2,7.49,5.56,1.93,3.44,5.52,1268.45,0.91,1.68,141.0,0.0,0.0,230.58,456.56,462.16,14.36,429.13609041144883
2020-01-01 13:10:00,1006.98,2.87,275.48,-1.26,74.1,7.51,5.57,1.95,3.45,5.53,1268.18,1.15,1.9,205.9,0.0,0.0,222.33,442.66,448.46,14.67,429.7210076499233
2020-01-01 13:20:00,1006.83,3.09,275.71,-1.13,73.7,7.63,5.62,2.01,3.48,5.58,1266.98,0.9,2.0,179.1,0.0,0.0,218.11,433.59,438.03,15.01,428.2059110527764
2020-01-01 13:30:00,1006.79,3.86,276.48,-0.91,70.9,8.06,5.71,2.34,3.54,5.67,1263.35,0.86,1.64,199.8,0.0,0.0,211.67,421.04,426.64,15.36,427.9908009781103
2020-01-01 13:40:00,1006.69,3.84,276.48,-0.97,70.7,8.05,5.69,2.36,3.52,5.65,1263.31,1.05,1.92,195.3,0.0,0.0,206.04,408.88,415.06,15.72,427.37567777412613
2020-01-01 13:50:00,1006.6,4.03,276.67,-0.92,70.0,8.15,5.71,2.45,3.53,5.67,1262.33,0.68,1.12,215.5,0.0,0.0,196.38,390.73,399.81,16.08,426.76054177238575
2020-01-01 14:00:00,1006.41,3.7,276.35,-1.09,70.8,7.97,5.64,2.33,3.49,5.6,1263.64,1.31,2.12,202.3,0.0,0.0,187.32,370.27,380.89,16.45,426.1453932841462
2020-01-01 14:10:00,1006.3,3.45,276.11,-1.06,72.2,7.83,5.65,2.18,3.5,5.61,1264.65,0.92,1.88,220.0,0.0,0.0,176.66,348.07,359.27,16.79,425.6302325950192
2020-01-01 14:20:00,1006.26,3.64,276.3,-1.03,71.4,7.93,5.66,2.27,3.51,5.63,1263.73,0.92,1.84,184.7,0.0,0.0,163.58,321.81,335.13,17.11,424.11505995983663
2020-01-01 14:30:00,1006.19,3.89,276.56,-1.0,70.3,8.08,5.68,2.4,3.52,5.64,1262.46,0.95,2.06,195.0,0.0,0.0,149.5,292.47,307.14,17.4,423.7998755955092
2020-01-01 14:40:00,1006.06,3.87,276.55,-1.0,70.4,8.06,5.68,2.39,3.52,5.64,1262.4,0.82,1.92,191.1,0.0,0.0,136.82,262.74,277.8,17.67,423.48467967528376
2020-01-01 14:50:00,1006.01,4.32,277.01,-0.83,69.02,8.32,5.75,2.58,3.56,5.71,1260.24,0.62,1.08,178.1,0.0,0.0,120.72,230.12,246.91,17.92,423.76947232551845
2020-01-01 15:00:00,1006.01,4.58,277.27,-0.75,68.2,8.48,5.78,2.7,3.58,5.75,1259.06,0.55,1.32,211.3,0.0,0.0,104.43,197.3,212.93,18.13,424.1542536218632
2020-01-01 15:10:00,1006.03,4.2,276.89,-0.86,69.47,8.25,5.73,2.52,3.55,5.7,1260.83,0.79,1.2,207.2,0.0,0.0,87.12,165.64,181.27,18.31,422.73902359700276
2020-01-01 15:20:00,1006.02,4.07,276.76,-0.82,70.3,8.18,5.75,2.43,3.56,5.72,1261.39,0.5,0.88,243.1,0.0,0.0,67.81,135.52,150.77,18.44,422.1237822497264
2020-01-01 15:30:00,1006.02,4.44,277.13,-0.69,69.19,8.39,5.81,2.59,3.6,5.77,1259.69,0.36,0.68,186.0,0.0,0.0,47.69,107.14,120.08,18.5,421.5085295363327
2020-01-01 15:40:00,1005.99,4.5,277.19,-0.73,68.67,8.43,5.79,2.64,3.59,5.75,1259.38,0.54,0.96,191.8,0.0,0.0,29.18,81.27,93.44,18.52,420.9932653527643
2020-01-01 15:50:00,1005.87,4.34,277.04,-0.91,68.54,8.34,5.71,2.62,3.54,5.68,1260.0,0.78,1.12,221.6,0.0,0.0,15.69,56.56,69.3,18.48,420.37798952378586
2020-01-01 16:00:00,1005.83,3.74,276.44,-1.13,70.4,7.99,5.62,2.36,3.48,5.59,1262.75,0.91,1.36,229.0,0.0,0.0,8.45,36.1,42.66,18.4,419.96270179474453
2020-01-01 16:10:00,1005.78,3.23,275.93,-1.22,72.5,7.7,5.59,2.12,3.46,5.55,1265.04,1.08,1.6,217.7,0.0,0.0,4.63,24.13,29.92,18.24,420.14740182488873
2020-01-01 16:20:00,1005.71,2.99,275.7,-1.28,73.4,7.57,5.56,2.01,3.45,5.53,1266.05,1.06,1.36,225.1,0.0,0.0,1.81,13.32,18.53,17.98,419.6320892055965
2020-01-01 16:30:00,1005.71,2.89,275.6,-1.32,73.7,7.52,5.54,1.98,3.44,5.51,1266.52,1.06,1.44,230.8,0.0,0.0,0.0,5.41,8.3,17.64,419.21676347369737
2020-01-01 16:40:00,1005.76,2.77,275.48,-1.38,74.0,7.46,5.52,1.94,3.42,5.49,1267.11,0.5,1.28,229.7,0.0,0.0,0.0,1.93,3.09,17.24,419.4014240876025
2020-01-01 16:50:00,1005.88,2.6,275.3,-1.42,74.7,7.37,5.5,1.86,3.41,5.47,1268.08,0.24,0.48,45.25,0.0,0.0,0.0,0.0,1.35,16.81,419.6860704131817
2020-01-01 17:00:00,1005.96,2.09,274.79,-1.57,76.6,7.11,5.44,1.66,3.37,5.41,1270.53,0.53,1.0,61.39,0.0,0.0,0.0,0.0,0.0,16.38,424.57070173418214
2020-01-01 17:10:00,1005.96,1.63,274.33,-1.62,78.9,6.88,5.42,1.45,3.36,5.39,1272.67,0.27,0.64,73.8,0.0,0.0,0.0,0.0,0.0,15.96,432.5553172562254
2020-01-01 17:20:00,1006.03,1.26,273.95,-1.91,79.3,6.69,5.31,1.38,3.29,5.27,1274.56,0.86,1.48,223.3,0.0,0.0,0.0,0.0,0.0,15.53,423.5399160639241
2020-01-01 17:30:00,1006.0,1.03,273.72,-2.08,79.6,6.58,5.24,1.34,3.25,5.21,1275.61,1.91,2.56,224.6,0.0,0.0,0.0,0.0,0.0,15.12,421.9244971182171
2020-01-01 17:40:00,1005.96,0.99,273.68,-1.84,81.3,6.56,5.33,1.23,3.3,5.3,1275.73,1.39,2.16,222.7,0.0,0.0,0.0,0.0,0.0,14.71,425.0090592432282
2020-01-01 17:50:00,1005.93,0.85,273.55,-1.93,81.6,6.5,5.3,1.2,3.28,5.27,1276.34,1.31,2.08,221.1,0.0,0.0,0.0,0.0,0.0,14.32,425.29360112698726
2020-01-01 18:00:00,1005.85,0.63,273.34,-2.09,81.9,6.4,5.24,1.16,3.25,5.21,1277.28,1.35,1.9,220.2,0.0,0.0,0.0,0.0,0.0,13.94,424.77812128886336
2020-01-01 18:10:00,1005.81,0.35,273.06,-2.38,81.8,6.27,5.13,1.14,3.18,5.1,1278.6,1.21,1.68,229.9,0.0,0.0,0.0,0.0,0.0,13.6,424.66261805933163
2020-01-01 18:20:00,1005.83,0.05,272.75,-2.32,84.0,6.13,5.15,0.98,3.19,5.12,1280.03,0.51,1.04,199.7,0.0,0.0,0.0,0.0,0.0,13.29,425.3470895687386
2020-01-01 18:30:00,1005.78,-0.08,272.63,-2.21,85.5,6.07,5.19,0.88,3.22,5.16,1280.56,0.44,0.84,154.0,0.0,0.0,0.0,0.0,0.0,13.0,426.43153375546876
2020-01-01 18:40:00,1005.71,-0.21,272.5,-2.37,85.3,6.01,5.13,0.88,3.18,5.1,1281.1,0.26,0.68,81.5,0.0,0.0,0.0,0.0,0.0,12.74,428.4159483621306
2020-01-01 18:50:00,1005.7,-0.62,272.1,-2.69,85.8,5.84,5.01,0.83,3.1,4.98,1283.04,0.24,0.76,212.3,0.0,0.0,0.0,0.0,0.0,12.49,431.80033092937384
2020-01-01 19:00:00,1005.68,-1.32,271.4,-3.36,85.9,5.55,4.76,0.78,2.95,4.74,1286.45,0.4,0.88,63.19,0.0,0.0,0.0,0.0,0.0,12.24,439.78467878611735
2020-01-01 19:10:00,1005.71,-1.42,271.3,-2.98,89.0,5.51,4.9,0.61,3.04,4.87,1286.88,0.58,1.12,109.4,0.0,0.0,0.0,0.0,0.0,11.99,433.96898903867697
2020-01-01 19:20:00,1005.69,-1.31,271.41,-2.72,90.1,5.55,5.0,0.55,3.1,4.97,1286.32,0.19,0.4,233.9,0.0,0.0,0.0,0.0,0.0,11.72,430.2532585603128
2020-01-01 19:30:00,1005.61,-1.33,271.4,-2.8,89.6,5.54,4.97,0.58,3.08,4.94,1286.3,0.5,0.82,210.2,0.0,0.0,0.0,0.0,0.0,11.46,429.33748396080347
2020-01-01 19:40:00,1005.49,-1.38,271.36,-2.82,89.8,5.52,4.96,0.56,3.07,4.93,1286.39,0.28,0.64,113.6,0.0,0.0,0.0,0.0,0.0,11.2,426.7216615493787
2020-01-01 19:50:00,1005.57,-1.36,271.37,-2.91,89.1,5.53,4.93,0.6,3.05,4.9,1286.43,0.5,1.08,164.3,0.0,0.0,0.0,0.0,0.0,10.97,427.8057872976
2020-01-01 20:00:00,1005.53,-1.48,271.26,-2.94,89.7,5.48,4.92,0.56,3.05,4.89,1286.94,0.58,1.24,153.1,0.0,0.0,0.0,0.0,0.0,10.77,429.48985678406495
2020-01-01 20:10:00,1005.46,-1.86,270.88,-3.37,89.3,5.33,4.76,0.57,2.95,4.73,1288.71,0.78,1.2,181.2,0.0,0.0,0.0,0.0,0.0,10.58,432.2738651362776
2020-01-01 20:20:00,1005.39,-2.15,270.59,-3.47,90.6,5.21,4.72,0.49,2.93,4.7,1290.06,1.0,1.48,175.2,0.0,0.0,0.0,0.0,0.0,10.41,433.05780698341664
2020-01-01 20:30:00,1005.34,-2.18,270.57,-3.3,92.0,5.2,4.79,0.42,2.97,4.76,1290.1,0.66,1.46,123.6,0.0,0.0,0.0,0.0,0.0,10.27,432.8416764317274
2020-01-01 20:40:00,1005.32,-2.24,270.51,-3.32,92.2,5.18,4.78,0.4,2.96,4.75,1290.34,0.52,1.08,137.8,0.0,0.0,0.0,0.0,0.0,10.13,433.4254670195993
2020-01-01 20:50:00,1005.26,-2.57,270.19,-3.64,92.3,5.05,4.67,0.39,2.89,4.64,1291.9,0.79,1.44,163.7,0.0,0.0,0.0,0.0,0.0,10.0,434.00917165883413
2020-01-01 21:00:00,1005.21,-2.78,269.98,-3.78,92.8,4.97,4.62,0.36,2.86,4.59,1292.88,1.2,2.06,139.7,0.0,0.0,0.0,0.0,0.0,9.87,435.29278257373625
2020-01-01 21:10:00,1005.12,-2.85,269.92,-3.7,93.8,4.95,4.64,0.31,2.88,4.62,1293.07,0.51,1.54,32.69,0.0,0.0,0.0,0.0,0.0,9.74,435.0762912378923
2020-01-01 21:20:00,1005.07,-2.95,269.82,-3.81,93.7,4.91,4.6,0.31,2.85,4.58,1293.5,0.44,0.84,176.2,0.0,0.0,0.0,0.0,0.0,9.62,435.75968831644747
2020-01-01 21:30:00,1005.01,-3.21,269.56,-4.05,93.9,4.82,4.52,0.29,2.8,4.5,1294.74,0.44,0.68,211.0,0.0,0.0,0.0,0.0,0.0,9.49,438.7429636156032
2020-01-01 21:40:00,1004.96,-3.06,269.71,-3.79,94.7,4.87,4.61,0.26,2.86,4.59,1293.91,0.64,1.28,149.3,0.0,0.0,0.0,0.0,0.0,9.35,435.8261060396907
