date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
2002-10-22 00:00:00,0.453251,0.590692,112,139,420,302,163638.03721736968
2002-10-29 00:00:00,0.3521579999999999,0.505135,100,120,361,290,163632.87854878357
2002-11-05 00:00:00,0.5253220000000001,0.634271,136,125,443,295,161645.12943583535
2002-11-12 00:00:00,0.492991,0.610118,120,131,421,283,160441.25721788793
2002-11-19 00:00:00,0.542728,0.641227,159,144,450,277,161257.0166180891
2002-11-26 00:00:00,0.490347,0.661429,166,155,463,276,160724.58644032013
2002-12-03 00:00:00,0.7359140000000001,0.7926810000000001,177,182,519,271,155850.69054176335
2002-12-10 00:00:00,0.581771,0.639059,145,184,475,267,164365.58262919475
2002-12-17 00:00:00,0.654162,0.636732,136,183,461,264,162110.6115957921
2002-12-24 00:00:00,0.749504,0.747829,135,221,533,268,160725.39770101046
2002-12-31 00:00:00,0.884021,0.960873,808,881,2442,830,343341.8152025352
2003-01-07 00:00:00,1.02773,1.04325,913,1132,2932,931,369990.3657437397
2003-01-14 00:00:00,1.28296,1.0545,878,1147,3031,974,376130.5134779686
2003-01-21 00:00:00,1.32661,1.11231,1006,1369,3475,1007,400856.74602886965
2003-01-28 00:00:00,1.7730400000000002,1.41274,1207,2080,4690,1074,420175.63461992936
2003-02-04 00:00:00,2.43814,1.7270299999999998,1542,2735,5790,1111,423204.68482343084
2003-02-11 00:00:00,2.72605,2.407,2185,4133,8385,1141,436056.3396020766
2003-02-18 00:00:00,3.73192,3.10962,2561,5684,11141,1129,445722.0272921531
2003-02-25 00:00:00,4.54894,4.30779,3247,4933,11742,1118,359771.21221438574
2003-03-04 00:00:00,5.39906,4.8303,4734,7817,18948,1189,479215.4051141944
2003-03-11 00:00:00,7.38735,6.42905,6620,11550,24962,1173,474954.1439160135
2003-03-18 00:00:00,7.48097,6.86734,6434,9851,23699,1148,431522.9867513276
2003-03-25 00:00:00,7.627969999999999,7.064960000000001,5336,5231,16415,1122,318507.55471774825
2003-04-01 00:00:00,5.14051,4.55115,3391,2894,11332,1139,334889.56802676234
2003-04-08 00:00:00,2.89129,2.41833,1930,2299,7602,1160,399976.897763866
2003-04-15 00:00:00,2.10429,1.80906,1679,1857,5583,1141,393968.6313167317
2003-04-22 00:00:00,1.88696,1.71202,1721,1604,4961,1084,374852.10552114475
2003-04-29 00:00:00,1.7766,1.5425,1487,1543,4436,1071,372384.69555743097
2003-05-06 00:00:00,1.46001,1.43787,1454,1448,4251,1054,380162.7375479883
2003-05-13 00:00:00,1.3778700000000002,1.32427,1420,1297,3824,986,372994.5235754762
2003-05-20 00:00:00,1.30532,1.30726,1301,1255,3691,1004,366293.304882251
2003-05-27 00:00:00,1.08691,1.03698,956,1038,2916,948,364860.2657658204
2003-06-03 00:00:00,0.991888,1.01032,925,910,2744,894,354965.5194561964
2003-06-10 00:00:00,1.02765,1.05249,878,888,2708,897,340371.1102123697
2003-06-17 00:00:00,1.0579,1.02009,730,826,2487,849,326586.05485267413
2003-06-24 00:00:00,0.849361,0.924419,760,733,2300,859,331294.3065170612
2003-07-01 00:00:00,0.7471270000000001,0.7906449999999999,610,611,1858,828,317190.7473751302
2003-07-08 00:00:00,0.661708,0.80261,583,566,1705,774,294326.171118714
2003-07-15 00:00:00,0.6795140000000001,0.8361299999999999,545,573,1749,755,290771.26426249713
2003-07-22 00:00:00,0.633071,0.7924359999999999,501,511,1615,679,285091.61328037234
2003-07-29 00:00:00,0.569894,0.683588,470,404,1331,658,275690.6915772466
2003-08-05 00:00:00,0.591357,0.757452,435,491,1394,629,264709.8650390295
2003-08-12 00:00:00,0.589044,0.7885850000000001,449,443,1327,599,248632.37851131597
2003-08-19 00:00:00,0.6786399999999999,0.812171,451,380,1262,553,235421.4236528992
2003-08-26 00:00:00,0.637558,0.804463,375,349,1070,463,212716.1496673981
2003-09-02 00:00:00,0.8133090000000001,0.8777010000000001,391,308,1061,452,200257.7119019876
2003-09-09 00:00:00,0.834551,0.741453,355,309,987,443,212148.3464018887
2003-09-16 00:00:00,0.616174,0.661022,307,240,851,426,207420.4387344265
2003-09-23 00:00:00,0.513286,0.715109,277,284,887,423,202357.64825036633
2003-09-30 00:00:00,0.351881,0.562241,238,183,698,408,202097.96410766488
2003-10-07 00:00:00,0.542621,0.786808,233,205,710,381,167812.64658138374
2003-10-14 00:00:00,0.581036,0.860658,249,280,836,378,174324.19264725482
2003-10-21 00:00:00,0.495486,0.689944,259,200,659,370,172311.23202288983
2003-10-28 00:00:00,0.6120899999999999,0.779691,260,230,719,363,168612.50533570547
2003-11-04 00:00:00,0.5314909999999999,0.6281439999999999,213,235,733,345,192683.87488386207
2003-11-11 00:00:00,0.519987,0.902459,243,256,809,334,165224.26559412244
2003-11-18 00:00:00,0.574476,0.806443,256,256,770,335,170646.65760841858
2003-11-25 00:00:00,0.663175,0.8748879999999999,259,265,799,333,166074.03854481818
2003-12-02 00:00:00,0.614691,0.993213,279,358,960,326,170984.383471191
2003-12-09 00:00:00,0.6568229999999999,0.876141,281,309,913,337,178114.59691034944
2003-12-16 00:00:00,0.723016,0.948092,342,413,1122,341,191829.49187311844
2003-12-23 00:00:00,0.6918569999999999,0.926943,322,416,1089,336,190548.81350096661
2003-12-30 00:00:00,0.782758,0.971643,333,382,1116,364,187503.36598523497
2004-01-06 00:00:00,0.982275,0.897159,877,1256,3171,1176,425677.92044832197
2004-01-13 00:00:00,1.01821,1.0224799999999998,1071,1373,3631,1187,426930.1647367513
2004-01-20 00:00:00,1.1768,1.06296,1240,1534,4019,1267,449496.69296888047
2004-01-27 00:00:00,1.30121,1.14696,1190,1671,4369,1293,451916.0463078206
2004-02-03 00:00:00,1.27746,1.20495,1327,1718,4551,1302,448283.7715149798
2004-02-10 00:00:00,1.4038700000000002,1.3051700000000002,1497,1874,4969,1344,450911.4415481332
2004-02-17 00:00:00,1.40301,1.28699,1531,1874,4983,1336,456982.67841431324
2004-02-24 00:00:00,1.73975,1.59468,1490,1678,4713,1341,364960.126933513
2004-03-02 00:00:00,1.56894,1.39714,1538,2059,5407,1369,456038.5941843224
2004-03-09 00:00:00,1.65927,1.44996,1551,2052,5428,1346,443019.01739254175
2004-03-16 00:00:00,1.81341,1.61745,1670,2071,5755,1379,424106.38300466875
2004-03-23 00:00:00,2.37626,2.19112,1856,1807,5689,1288,327586.6327153205
2004-03-30 00:00:00,2.77052,2.56649,2252,1993,7279,1332,351222.5641102971
2004-04-06 00:00:00,2.40064,2.17645,2010,2450,8041,1383,436729.7542966071
2004-04-13 00:00:00,2.54155,2.20171,2188,2982,8323,1342,444979.54160004377
2004-04-20 00:00:00,2.85871,2.53012,2199,3682,9328,1348,435326.0407263373
2004-04-27 00:00:00,3.55011,3.06524,2747,5364,12422,1334,471606.25692309515
2004-05-04 00:00:00,4.58591,3.98061,3086,7650,16192,1303,472840.15431002993
2004-05-11 00:00:00,5.05809,4.595680000000001,3626,8854,19369,1324,487256.6519237704
2004-05-18 00:00:00,5.44151,4.75197,3834,8400,19931,1330,484960.60059784347
2004-05-25 00:00:00,4.4729,4.17962,3720,6759,16630,1280,463167.7897844437
2004-06-01 00:00:00,3.6752,3.45359,2997,5343,13234,1268,448241.96199413436
2004-06-08 00:00:00,3.3353,3.15852,2728,4494,11601,1227,432109.84744985076
2004-06-15 00:00:00,2.7622400000000003,2.6732,2416,3513,9502,1185,420054.1545033097
2004-06-22 00:00:00,2.46844,2.35161,2145,2771,7900,1148,400332.56560111116
2004-06-29 00:00:00,2.00081,1.89243,1827,2133,6329,1103,398632.7399319727
2004-07-06 00:00:00,1.54319,1.5249,1422,1737,4816,1048,379829.27922933816
2004-07-13 00:00:00,1.50195,1.41134,1356,1603,4445,1000,378774.76471485046
2004-07-20 00:00:00,1.22918,1.25068,1096,1469,3825,978,369488.76246577664
2004-07-27 00:00:00,1.21854,1.20702,1117,1411,3646,971,365557.85120674997
2004-08-03 00:00:00,1.15832,1.07895,903,1136,2990,923,340457.64074985706
2004-08-10 00:00:00,1.249,1.14521,979,1115,3012,878,326198.82569251425
2004-08-17 00:00:00,1.16888,1.06124,805,926,2531,825,301543.1948188149
2004-08-24 00:00:00,1.0788799999999998,1.0568,687,695,2056,687,257465.59726313638
2004-08-31 00:00:00,1.23059,1.25193,693,678,2099,637,230449.88725488403
2004-09-07 00:00:00,1.14747,1.01419,548,594,1744,603,234628.85474708048
2004-09-14 00:00:00,1.00254,1.04197,573,507,1614,582,217454.14876026253
2004-09-21 00:00:00,0.957569,0.954027,580,507,1628,587,233092.2643343476
2004-09-28 00:00:00,0.8948370000000001,0.8482299999999999,497,452,1359,550,222560.54975675535
2004-10-05 00:00:00,0.798205,0.841872,426,390,1198,533,204548.29190188606
2004-10-12 00:00:00,0.757812,0.7308939999999999,389,361,1148,524,219219.8427905569
2004-10-19 00:00:00,0.8259629999999999,0.713432,333,364,1068,507,211759.66555058135
2004-10-26 00:00:00,0.744927,0.6706770000000001,328,327,990,492,209584.33213544422
2004-11-02 00:00:00,0.787049,0.689278,331,326,982,488,204354.40376372956
2004-11-09 00:00:00,0.684724,0.704929,319,350,1023,479,206923.4197154792
2004-11-16 00:00:00,0.7473609999999999,0.615903,330,326,928,480,212392.92730071628
2004-11-23 00:00:00,0.673974,0.609426,292,311,922,428,212928.53008732395
2004-11-30 00:00:00,0.869662,0.6802590000000001,342,367,1033,420,213411.93194908
2004-12-07 00:00:00,0.8995290000000001,0.7754880000000001,338,396,1061,416,198294.93054182487
2004-12-14 00:00:00,0.854635,0.6834210000000001,302,383,1026,408,211525.4338465254
2004-12-21 00:00:00,1.01123,0.781075,368,516,1219,419,217386.47473660135
2004-12-28 00:00:00,0.977808,0.8069430000000001,381,484,1204,447,210446.05750038047
2005-01-04 00:00:00,1.1777799999999998,1.07635,1172,1256,3586,1113,394327.08577495324
2005-01-11 00:00:00,1.21947,1.05869,1285,1247,3582,1160,399428.36734112445
2005-01-18 00:00:00,1.3069,1.11523,1393,1525,4122,1216,430616.6214950156
2005-01-25 00:00:00,1.33931,1.12381,1439,1599,4248,1237,438928.5428791151
2005-02-01 00:00:00,1.58374,1.25489,1639,1894,5005,1280,459690.7996911328
2005-02-08 00:00:00,1.47072,1.33661,1563,1929,5038,1272,437695.0575969379
2005-02-15 00:00:00,1.6112,1.37864,1679,1951,5276,1277,443386.91937551484
2005-02-22 00:00:00,1.82699,1.60829,1666,1593,4802,1301,359184.9833903709
2005-03-01 00:00:00,1.77482,1.48311,1858,2176,5966,1325,462785.80347176606
2005-03-08 00:00:00,1.94451,1.6537400000000002,1987,2463,6371,1328,445681.8752873557
2005-03-15 00:00:00,2.35512,2.00679,2241,3063,7697,1318,443890.7306263823
2005-03-22 00:00:00,3.10878,2.56857,2696,3058,8577,1287,394169.1168411591
2005-03-29 00:00:00,3.2823800000000003,3.05278,2678,2561,8842,1273,349787.8759525652
2005-04-05 00:00:00,2.62914,2.42504,2422,2366,8339,1319,403918.82687606453
2005-04-12 00:00:00,2.2515,2.00195,2272,2921,7882,1339,453657.7642127604
2005-04-19 00:00:00,2.35858,2.0586900000000004,2249,3150,7858,1297,441530.5213288369
2005-04-26 00:00:00,2.41881,2.21277,2643,3646,9114,1331,471598.96454095526
2005-05-03 00:00:00,2.52752,2.3222,2612,4153,9551,1320,470888.9562865574
2005-05-10 00:00:00,2.64954,2.4927900000000003,2754,4593,10427,1311,477760.39665117656
2005-05-17 00:00:00,3.12935,2.79489,2624,4979,11226,1288,461007.2449577057
2005-05-24 00:00:00,3.12442,2.96911,2753,5284,11901,1288,460040.4393378387
2005-05-31 00:00:00,3.13099,2.8395900000000003,2579,5008,11343,1275,458534.9722943542
2005-06-07 00:00:00,3.08261,2.77799,2564,5106,11261,1257,464298.8889174523
2005-06-14 00:00:00,2.64431,2.47287,2330,4154,9322,1241,435758.28851857287
2005-06-21 00:00:00,2.42295,2.18061,1895,3709,8064,1217,428440.33232104435
2005-06-28 00:00:00,2.31141,2.0168,1697,3393,7313,1165,421086.25931092474
2005-07-05 00:00:00,1.86383,1.64101,1437,2660,5738,1133,407984.38897856936
2005-07-12 00:00:00,1.44943,1.35829,1181,2014,4547,1087,392920.1117196305
2005-07-19 00:00:00,1.30227,1.1428,959,1479,3550,1045,368635.83527061465
2005-07-26 00:00:00,1.13459,1.04031,836,1382,3177,1017,363215.93266731565
2005-08-02 00:00:00,1.06255,0.964347,745,1208,2780,958,345934.7439562215
2005-08-09 00:00:00,1.03428,0.937982,745,1039,2592,919,333822.55247378256
2005-08-16 00:00:00,1.01791,0.947449,715,969,2428,877,313577.54197317123
2005-08-23 00:00:00,0.918151,0.891918,699,764,2061,783,288209.871284368
2005-08-30 00:00:00,0.93099,0.864643,572,561,1645,649,247209.76387208313
2005-09-06 00:00:00,0.857294,0.97032,754,626,2075,635,270626.57395665266
2005-09-13 00:00:00,0.7862939999999999,0.84439,514,447,1430,615,225953.74156392665
2005-09-20 00:00:00,0.719426,0.77487,463,409,1300,610,224191.7211984014
2005-09-27 00:00:00,0.7188680000000001,0.8213719999999999,466,390,1271,572,210983.96548047947
2005-10-04 00:00:00,0.774807,0.8727450000000001,437,402,1215,565,195280.8616101062
2005-10-11 00:00:00,0.76598,0.922635,549,511,1617,577,231146.69498816956
2005-10-18 00:00:00,0.642809,0.899487,541,440,1553,564,228365.65835405156
2005-10-25 00:00:00,0.622033,0.843082,502,403,1455,564,228117.87250848324
2005-11-01 00:00:00,0.616326,0.8818239999999999,508,430,1428,551,217300.50302576102
2005-11-08 00:00:00,0.6856939999999999,0.817145,473,435,1373,547,223215.71535711904
2005-11-15 00:00:00,0.6226970000000001,0.8715,510,466,1457,536,222204.58656773114
2005-11-22 00:00:00,0.611817,0.738621,404,379,1138,503,208924.0723837485
2005-11-29 00:00:00,0.638831,0.797966,398,457,1224,488,208076.02453198482
2005-12-06 00:00:00,0.8066270000000001,1.01394,492,506,1463,491,198809.16805125028
2005-12-13 00:00:00,0.7624479999999999,0.880936,446,521,1406,487,213958.06374377795
2005-12-20 00:00:00,0.8134060000000001,0.943366,511,534,1487,455,211817.0505436047
2005-12-27 00:00:00,0.807934,0.891546,476,512,1433,469,214756.2859751391
2006-01-03 00:00:00,1.15384,1.2032200000000002,1434,1699,4513,1323,428932.9116268696
2006-01-10 00:00:00,1.14819,1.05788,1278,1602,4072,1361,438607.1182217586
2006-01-17 00:00:00,1.22736,1.13054,1543,1830,4737,1425,472519.149020797
2006-01-24 00:00:00,1.21744,1.12552,1582,1996,4888,1445,487624.2136491666
2006-01-31 00:00:00,1.32813,1.2080799999999998,1672,2270,5380,1473,498489.6693491173
2006-02-07 00:00:00,1.47754,1.34952,2112,2393,6139,1497,507869.9688723534
2006-02-14 00:00:00,1.5339,1.4689,2355,2681,6668,1474,506721.68813300994
2006-02-21 00:00:00,1.91269,1.82767,2188,2202,6156,1488,389400.30679673044
2006-02-28 00:00:00,1.838,1.6656,2573,2792,7530,1486,504462.1730208455
2006-03-07 00:00:00,1.95376,1.85968,2643,3244,8122,1493,488901.54357280803
2006-03-14 00:00:00,2.40407,2.38891,3270,4470,10396,1492,487116.60923982173
2006-03-21 00:00:00,2.87453,2.78978,3387,4065,10192,1435,417043.6139464849
2006-03-28 00:00:00,3.02597,3.1154900000000003,3243,2868,8913,1359,337556.82114212814
2006-04-04 00:00:00,2.37817,2.26942,2927,2481,8386,1490,420740.5303400102
2006-04-11 00:00:00,2.09232,1.86355,2507,2756,7761,1467,467422.1843110223
2006-04-18 00:00:00,2.29396,1.99986,2548,3248,7909,1470,446162.2838298518
2006-04-25 00:00:00,2.74501,2.4406,3410,4684,10888,1495,496519.2886107044
2006-05-02 00:00:00,3.04434,2.83018,3456,5648,12120,1472,478343.63837017753
2006-05-09 00:00:00,3.49999,3.12343,3840,6995,14197,1484,504324.8125319392
2006-05-16 00:00:00,3.57851,3.27019,3879,6668,14031,1461,478524.3523715
2006-05-23 00:00:00,3.28979,3.17757,3728,6537,14048,1460,491227.9506354546
2006-05-30 00:00:00,2.89149,2.72364,3016,5429,11801,1428,482057.42135015066
2006-06-06 00:00:00,2.62075,2.50201,2798,4937,10715,1408,476664.74052148295
2006-06-13 00:00:00,2.5338700000000003,2.4272,2668,4031,9597,1361,443422.96336425794
2006-06-20 00:00:00,2.07251,1.96041,2049,3307,7562,1333,433369.12031083903
2006-06-27 00:00:00,1.87084,1.5914,1664,2508,6148,1303,433552.1948027772
2006-07-04 00:00:00,1.40042,1.36978,1445,1803,4958,1284,408757.0979434725
2006-07-11 00:00:00,1.46887,1.36317,1429,1821,4869,1240,403547.7205975696
2006-07-18 00:00:00,1.15514,1.1737,1257,1523,4179,1206,401968.0223518813
2006-07-25 00:00:00,1.07901,1.06358,1152,1386,3695,1152,392860.0840429458
2006-08-01 00:00:00,0.98492,0.969711,969,1143,3077,1119,362278.07859602635
2006-08-08 00:00:00,1.03325,0.965362,917,1055,2860,1057,340735.2447618082
2006-08-15 00:00:00,0.926649,0.856749,815,861,2442,1025,328996.89065213525
2006-08-22 00:00:00,0.9201,0.863346,761,785,2243,925,303248.4764202003
2006-08-29 00:00:00,0.954094,0.93537,722,652,2058,831,262932.71476953663
2006-09-05 00:00:00,0.763278,0.7455689999999999,628,510,1679,796,267565.42029104056
2006-09-12 00:00:00,0.81722,0.740428,598,469,1614,771,259795.5532257072
2006-09-19 00:00:00,0.764586,0.6728970000000001,521,441,1456,749,257627.28742018295
2006-09-26 00:00:00,0.793127,0.6662819999999999,514,408,1455,742,259052.94857910898
2006-10-03 00:00:00,0.66909,0.662747,394,360,1169,711,216484.89274561082
2006-10-10 00:00:00,0.62115,0.545619,366,372,1086,697,238553.4689170793
2006-10-17 00:00:00,0.6036590000000001,0.5862310000000001,446,345,1211,698,245498.9609063873
2006-10-24 00:00:00,0.649058,0.660687,477,392,1356,691,243574.54736210863
2006-10-31 00:00:00,0.568338,0.534093,321,311,1037,677,231901.20667121877
2006-11-07 00:00:00,0.651546,0.585549,389,385,1172,667,237299.70376100548
2006-11-14 00:00:00,0.652176,0.618075,439,411,1283,666,244130.64208509415
2006-11-21 00:00:00,0.8038489999999999,0.687465,495,457,1448,671,246584.48272302237
2006-11-28 00:00:00,0.787458,0.715696,502,500,1526,652,248579.54751809625
2006-12-05 00:00:00,0.943263,0.829313,519,545,1554,641,222150.02397098672
2006-12-12 00:00:00,0.946932,0.800912,496,682,1694,638,245680.99232961182
2006-12-19 00:00:00,0.987146,0.918484,609,681,1913,632,241856.45409427647
2006-12-26 00:00:00,1.05206,0.8142590000000001,729,788,2228,703,306608.4076228416
2007-01-02 00:00:00,0.995184,1.07197,2187,1997,5641,1373,558619.7749971782
2007-01-09 00:00:00,1.22003,1.21786,2387,2433,6444,1429,560926.43145444
2007-01-16 00:00:00,1.28548,1.24576,2583,2551,6941,1449,588380.2237972271
2007-01-23 00:00:00,1.3775,1.35984,2871,2788,7434,1477,577296.0100975281
2007-01-30 00:00:00,1.46725,1.44671,3074,2998,7915,1485,577127.5289618459
2007-02-06 00:00:00,1.55841,1.53286,3398,3303,8687,1539,596147.5476543128
2007-02-13 00:00:00,1.61958,1.6665299999999998,3563,3290,9104,1516,575120.9247504178
2007-02-20 00:00:00,1.8112,1.97488,3651,2631,8570,1523,462193.7587517772
2007-02-27 00:00:00,1.61865,1.67305,3679,3158,9171,1513,575807.33033874
2007-03-06 00:00:00,1.62124,1.63405,3365,2907,8436,1487,543316.9600567276
2007-03-13 00:00:00,1.6735099999999998,1.74595,3298,2694,8091,1453,489875.9329383198
2007-03-20 00:00:00,1.95096,1.93643,3580,2724,8750,1420,477728.37335889647
2007-03-27 00:00:00,2.5001900000000004,2.48905,3848,2348,8902,1426,382919.3525340001
2007-04-03 00:00:00,2.43939,2.25405,3737,2568,9706,1486,455283.9666355752
2007-04-10 00:00:00,2.29319,2.09147,3393,3644,11115,1509,555533.3588811301
2007-04-17 00:00:00,2.62907,2.35934,3664,4900,12197,1511,540464.7539215486
2007-04-24 00:00:00,3.92966,3.32331,4289,7661,17171,1508,539592.4499363503
2007-05-01 00:00:00,4.99202,4.43381,5222,11974,24812,1514,581930.8377342545
2007-05-08 00:00:00,5.7776,5.34547,6059,15323,31896,1526,618428.3729483231
2007-05-15 00:00:00,5.98318,5.42258,6244,14336,31625,1518,604363.6079408813
2007-05-22 00:00:00,5.61677,5.303030000000001,5922,12783,30245,1497,590908.1398845951
2007-05-29 00:00:00,4.5323400000000005,4.24456,4978,9958,25027,1453,609624.6020676459
2007-06-05 00:00:00,3.83249,3.628,4420,7849,20254,1445,577696.5602376108
2007-06-12 00:00:00,3.21522,3.03463,3878,6112,16714,1412,569637.5029727204
2007-06-19 00:00:00,2.69245,2.53595,3153,4493,13040,1395,532505.8797593941
2007-06-26 00:00:00,2.03366,2.0573,2689,3395,10376,1379,522096.0764273221
2007-07-03 00:00:00,1.65275,1.7415,2372,2697,8583,1327,510047.4433183605
2007-07-10 00:00:00,1.3113,1.40652,2045,2354,7045,1318,517536.1920035157
2007-07-17 00:00:00,1.1652,1.26861,1857,2013,6079,1288,495306.35407527146
2007-07-24 00:00:00,1.02035,1.07719,1572,1713,4953,1208,475397.7853363394
2007-07-31 00:00:00,0.877607,0.993445,1466,1416,4224,1147,440253.24422423495
2007-08-07 00:00:00,0.8251069999999999,0.911212,1356,1381,4011,1098,454731.491410701
2007-08-14 00:00:00,0.787315,0.972109,1439,1274,3904,1074,415637.20271610754
2007-08-21 00:00:00,0.805439,0.993258,1393,1116,3646,945,380603.8580945232
2007-08-28 00:00:00,0.8860610000000001,1.09132,1473,1083,3803,869,361502.72123577615
2007-09-04 00:00:00,0.743743,0.888446,1159,906,2933,789,342652.7799928073
2007-09-11 00:00:00,0.706842,0.887691,1113,886,2906,764,339393.7854412321
2007-09-18 00:00:00,0.655943,0.883187,1115,855,2842,755,333319.2826862275
2007-09-25 00:00:00,0.633492,0.8267559999999999,937,810,2534,730,317530.7035940927
2007-10-02 00:00:00,0.571837,0.783201,913,762,2405,713,317603.6553409214
2007-10-09 00:00:00,0.5582779999999999,0.78061,881,749,2431,710,321448.74731210846
2007-10-16 00:00:00,0.597893,0.769073,826,703,2319,696,311047.6926005813
2007-10-23 00:00:00,0.577222,0.721298,779,704,2166,694,309291.263322764
2007-10-30 00:00:00,0.5969869999999999,0.7525270000000001,788,763,2289,676,312650.2238708906
2007-11-06 00:00:00,0.564653,0.752721,679,706,2220,668,302872.4079182459
2007-11-13 00:00:00,0.5856819999999999,0.792766,789,745,2368,657,306100.79769270634
2007-11-20 00:00:00,0.503985,0.743896,730,754,2237,657,307560.5232747281
2007-11-27 00:00:00,0.468139,0.814166,794,892,2429,636,304623.7206194383
2007-12-04 00:00:00,0.576455,0.8384010000000001,774,880,2461,666,299239.70168597926
2007-12-11 00:00:00,0.681361,0.851124,859,994,2788,685,332681.98712249025
2007-12-18 00:00:00,0.794764,1.10976,1062,1527,3735,679,341072.32789777307
2007-12-25 00:00:00,0.868116,1.03114,983,1306,3400,716,333627.51213714626
2008-01-01 00:00:00,1.06828,1.02284,1535,2352,5687,1435,559266.3355340303
2008-01-08 00:00:00,1.00756,1.03017,1861,2291,5959,1500,581070.5426173215
2008-01-15 00:00:00,0.979399,1.01245,1869,2219,5896,1525,584318.8938921739
2008-01-22 00:00:00,1.04943,1.08359,1976,2474,6485,1527,599770.0539175067
2008-01-29 00:00:00,1.13218,1.1657799999999998,2119,2547,6987,1545,599954.4965352395
2008-02-05 00:00:00,1.13156,1.1913,2276,2668,7297,1555,612436.6634922291
2008-02-12 00:00:00,1.15469,1.28075,2512,2854,7667,1555,597829.031064912
2008-02-19 00:00:00,1.20448,1.27053,2600,2828,7733,1563,607107.239162931
2008-02-26 00:00:00,1.36081,1.59578,3024,2412,7634,1523,476098.04134369007
2008-03-04 00:00:00,1.30322,1.4585,3114,2913,8708,1551,593998.351014449
2008-03-11 00:00:00,1.30204,1.49921,3252,3024,8689,1543,575737.3175971571
2008-03-18 00:00:00,1.45109,1.62982,3137,2579,7812,1416,474684.2598282231
2008-03-25 00:00:00,1.79927,2.15561,3897,2367,8706,1484,398428.62296854943
