date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
2002-11-26 00:00:00,0.490347,0.661429,166,155,463,276,82437.72114725373
2002-12-03 00:00:00,0.7359140000000001,0.7926810000000001,177,182,519,271,78121.85595182642
2002-12-10 00:00:00,0.581771,0.639059,145,184,475,267,86150.81334429208
2002-12-17 00:00:00,0.654162,0.636732,136,183,461,264,84113.2207680326
2002-12-24 00:00:00,0.749504,0.747829,135,221,533,268,83092.77995623549
2002-12-31 00:00:00,0.884021,0.960873,808,881,2442,830,254739.52373294058
2003-01-07 00:00:00,1.02773,1.04325,913,1132,2932,931,273509.9731660561
2003-01-14 00:00:00,1.28296,1.0545,878,1147,3031,974,279384.3050898429
2003-01-21 00:00:00,1.32661,1.11231,1006,1369,3475,1007,302346.48435263254
2003-01-28 00:00:00,1.7730400000000002,1.41274,1207,2080,4690,1074,320685.07641934196
2003-02-04 00:00:00,2.43814,1.7270299999999998,1542,2735,5790,1111,323663.4726517154
2003-02-11 00:00:00,2.72605,2.407,2185,4133,8385,1141,337090.20909044816
2003-02-18 00:00:00,3.73192,3.10962,2561,5684,11141,1129,347191.7774086492
2003-02-25 00:00:00,4.54894,4.30779,3247,4933,11742,1118,267470.4821500558
2003-03-04 00:00:00,5.39906,4.8303,4734,7817,18948,1189,380917.76878198225
2003-03-11 00:00:00,7.38735,6.42905,6620,11550,24962,1173,378076.7102024629
2003-03-18 00:00:00,7.48097,6.86734,6434,9851,23699,1148,336061.1762063551
2003-03-25 00:00:00,7.627969999999999,7.064960000000001,5336,5231,16415,1122,230826.10533121807
2003-04-01 00:00:00,5.14051,4.55115,3391,2894,11332,1139,246065.56047122626
2003-04-08 00:00:00,2.89129,2.41833,1930,2299,7602,1160,304760.69383970206
2003-04-15 00:00:00,2.10429,1.80906,1679,1857,5583,1141,298784.4371387977
2003-04-22 00:00:00,1.88696,1.71202,1721,1604,4961,1084,280787.5555855246
2003-04-29 00:00:00,1.7766,1.5425,1487,1543,4436,1071,277237.8072732272
2003-05-06 00:00:00,1.46001,1.43787,1454,1448,4251,1054,285316.1711985235
2003-05-13 00:00:00,1.3778700000000002,1.32427,1420,1297,3824,986,278015.02318525844
2003-05-20 00:00:00,1.30532,1.30726,1301,1255,3691,1004,273094.15794157976
2003-05-27 00:00:00,1.08691,1.03698,956,1038,2916,948,271957.2865204697
2003-06-03 00:00:00,0.991888,1.01032,925,910,2744,894,263561.353647219
2003-06-10 00:00:00,1.02765,1.05249,878,888,2708,897,250296.4770655677
2003-06-17 00:00:00,1.0579,1.02009,730,826,2487,849,238875.45903337022
2003-06-24 00:00:00,0.849361,0.924419,760,733,2300,859,244205.05041504017
2003-07-01 00:00:00,0.7471270000000001,0.7906449999999999,610,611,1858,828,231236.91794748284
2003-07-08 00:00:00,0.661708,0.80261,583,566,1705,774,209696.47148395842
2003-07-15 00:00:00,0.6795140000000001,0.8361299999999999,545,573,1749,755,207612.7670025563
2003-07-22 00:00:00,0.633071,0.7924359999999999,501,511,1615,679,202984.15778512825
2003-07-29 00:00:00,0.569894,0.683588,470,404,1331,658,194573.82257459912
2003-08-05 00:00:00,0.591357,0.757452,435,491,1394,629,185564.4037938489
2003-08-12 00:00:00,0.589044,0.7885850000000001,449,443,1327,599,171375.35240570208
2003-08-19 00:00:00,0.6786399999999999,0.812171,451,380,1262,553,161582.4390692507
2003-08-26 00:00:00,0.637558,0.804463,375,349,1070,463,141687.5307181321
2003-09-02 00:00:00,0.8133090000000001,0.8777010000000001,391,308,1061,452,131067.55119884899
2003-09-09 00:00:00,0.834551,0.741453,355,309,987,443,142749.79916482436
2003-09-16 00:00:00,0.616174,0.661022,307,240,851,426,139607.4531539539
2003-09-23 00:00:00,0.513286,0.715109,277,284,887,423,134844.7768706259
2003-09-30 00:00:00,0.351881,0.562241,238,183,698,408,135642.23782352917
2003-10-07 00:00:00,0.542621,0.786808,233,205,710,381,103101.03742209246
2003-10-14 00:00:00,0.581036,0.860658,249,280,836,378,109343.6936888647
2003-10-21 00:00:00,0.495486,0.689944,259,200,659,370,107978.32775561631
2003-10-28 00:00:00,0.6120899999999999,0.779691,260,230,719,363,104901.10695263925
2003-11-04 00:00:00,0.5314909999999999,0.6281439999999999,213,235,733,345,129029.88108061961
2003-11-11 00:00:00,0.519987,0.902459,243,256,809,334,102790.08140927179
2003-11-18 00:00:00,0.574476,0.806443,256,256,770,335,108397.49343039453
2003-11-25 00:00:00,0.663175,0.8748879999999999,259,265,799,333,104577.4567356435
2003-12-02 00:00:00,0.614691,0.993213,279,358,960,326,110032.11126602162
2003-12-09 00:00:00,0.6568229999999999,0.876141,281,309,913,337,117521.7047657991
2003-12-16 00:00:00,0.723016,0.948092,342,413,1122,341,130981.33099175915
2003-12-23 00:00:00,0.6918569999999999,0.926943,322,416,1089,336,130185.85209776417
2003-12-30 00:00:00,0.782758,0.971643,333,382,1116,364,120557.86564737439
2004-01-06 00:00:00,0.982275,0.897159,877,1256,3171,1176,346018.2986429512
2004-01-13 00:00:00,1.01821,1.0224799999999998,1071,1373,3631,1187,346916.8051167325
2004-01-20 00:00:00,1.1768,1.06296,1240,1534,4019,1267,367555.46189216734
2004-01-27 00:00:00,1.30121,1.14696,1190,1671,4369,1293,369090.337210411
2004-02-03 00:00:00,1.27746,1.20495,1327,1718,4551,1302,365397.5783862306
2004-02-10 00:00:00,1.4038700000000002,1.3051700000000002,1497,1874,4969,1344,368451.24596785696
2004-02-17 00:00:00,1.40301,1.28699,1531,1874,4983,1336,375103.4506693949
2004-02-24 00:00:00,1.73975,1.59468,1490,1678,4713,1341,291398.6421625629
2004-03-02 00:00:00,1.56894,1.39714,1538,2059,5407,1369,374916.07023960224
2004-03-09 00:00:00,1.65927,1.44996,1551,2052,5428,1346,363666.86904528877
2004-03-16 00:00:00,1.81341,1.61745,1670,2071,5755,1379,346153.3336574642
2004-03-23 00:00:00,2.37626,2.19112,1856,1807,5689,1288,257006.69397617388
2004-03-30 00:00:00,2.77052,2.56649,2252,1993,7279,1332,282112.2102988684
2004-04-06 00:00:00,2.40064,2.17645,2010,2450,8041,1383,361063.81661063863
2004-04-13 00:00:00,2.54155,2.20171,2188,2982,8323,1342,367697.3305753523
2004-04-20 00:00:00,2.85871,2.53012,2199,3682,9328,1348,359592.4081032197
2004-04-27 00:00:00,3.55011,3.06524,2747,5364,12422,1334,394038.8143707862
2004-05-04 00:00:00,4.58591,3.98061,3086,7650,16192,1303,395605.9551016512
2004-05-11 00:00:00,5.05809,4.595680000000001,3626,8854,19369,1324,409539.8866397451
2004-05-18 00:00:00,5.44151,4.75197,3834,8400,19931,1330,409221.81993076456
2004-05-25 00:00:00,4.4729,4.17962,3720,6759,16630,1280,387529.7275413982
2004-06-01 00:00:00,3.6752,3.45359,2997,5343,13234,1268,373762.1841156344
2004-06-08 00:00:00,3.3353,3.15852,2728,4494,11601,1227,358734.1982462779
2004-06-15 00:00:00,2.7622400000000003,2.6732,2416,3513,9502,1185,349050.4550328564
2004-06-22 00:00:00,2.46844,2.35161,2145,2771,7900,1148,330353.99752448534
2004-06-29 00:00:00,2.00081,1.89243,1827,2133,6329,1103,329570.19216186577
2004-07-06 00:00:00,1.54319,1.5249,1422,1737,4816,1048,312419.75589729566
2004-07-13 00:00:00,1.50195,1.41134,1356,1603,4445,1000,312473.8790236023
2004-07-20 00:00:00,1.22918,1.25068,1096,1469,3825,978,304427.56704022666
2004-07-27 00:00:00,1.21854,1.20702,1117,1411,3646,971,301412.0033262462
2004-08-03 00:00:00,1.15832,1.07895,903,1136,2990,923,278479.4916509264
2004-08-10 00:00:00,1.249,1.14521,979,1115,3012,878,265771.39032724744
2004-08-17 00:00:00,1.16888,1.06124,805,926,2531,825,243851.35990559732
2004-08-24 00:00:00,1.0788799999999998,1.0568,687,695,2056,687,202731.19907609271
2004-08-31 00:00:00,1.23059,1.25193,693,678,2099,637,178266.47436114115
2004-09-07 00:00:00,1.14747,1.01419,548,594,1744,603,181866.2431460141
2004-09-14 00:00:00,1.00254,1.04197,573,507,1614,582,166480.5158897664
2004-09-21 00:00:00,0.957569,0.954027,580,507,1628,587,182146.69415112445
2004-09-28 00:00:00,0.8948370000000001,0.8482299999999999,497,452,1359,550,172451.45409214898
2004-10-05 00:00:00,0.798205,0.841872,426,390,1198,533,156533.33965991798
2004-10-12 00:00:00,0.757812,0.7308939999999999,389,361,1148,524,169913.895734846
2004-10-19 00:00:00,0.8259629999999999,0.713432,333,364,1068,507,162835.79633127694
2004-10-26 00:00:00,0.744927,0.6706770000000001,328,327,990,492,160986.75471502348
2004-11-02 00:00:00,0.787049,0.689278,331,326,982,488,155872.1194869972
2004-11-09 00:00:00,0.684724,0.704929,319,350,1023,479,159029.0334342291
2004-11-16 00:00:00,0.7473609999999999,0.615903,330,326,928,480,164310.73440398328
2004-11-23 00:00:00,0.673974,0.609426,292,311,922,428,165330.71473364587
2004-11-30 00:00:00,0.869662,0.6802590000000001,342,367,1033,420,165941.72455546228
2004-12-07 00:00:00,0.8995290000000001,0.7754880000000001,338,396,1061,416,151564.28354452207
2004-12-14 00:00:00,0.854635,0.6834210000000001,302,383,1026,408,163624.6688921128
2004-12-21 00:00:00,1.01123,0.781075,368,516,1219,419,169601.21586364167
2004-12-28 00:00:00,0.977808,0.8069430000000001,381,484,1204,447,162770.14195061062
2005-01-04 00:00:00,1.1777799999999998,1.07635,1172,1256,3586,1113,325999.15738190577
2005-01-11 00:00:00,1.21947,1.05869,1285,1247,3582,1160,330016.5688106349
2005-01-18 00:00:00,1.3069,1.11523,1393,1525,4122,1216,358797.4048669443
2005-01-25 00:00:00,1.33931,1.12381,1439,1599,4248,1237,365686.4884094867
2005-02-01 00:00:00,1.58374,1.25489,1639,1894,5005,1280,385924.8152618121
2005-02-08 00:00:00,1.47072,1.33661,1563,1929,5038,1272,363744.1048737381
2005-02-15 00:00:00,1.6112,1.37864,1679,1951,5276,1277,369677.2863209705
2005-02-22 00:00:00,1.82699,1.60829,1666,1593,4802,1301,295430.5625156508
2005-03-01 00:00:00,1.77482,1.48311,1858,2176,5966,1325,389390.3250645581
2005-03-08 00:00:00,1.94451,1.6537400000000002,1987,2463,6371,1328,374016.5596610108
2005-03-15 00:00:00,2.35512,2.00679,2241,3063,7697,1318,373480.498515863
2005-03-22 00:00:00,3.10878,2.56857,2696,3058,8577,1287,330342.36554310215
2005-03-29 00:00:00,3.2823800000000003,3.05278,2678,2561,8842,1273,289754.0303814659
2005-04-05 00:00:00,2.62914,2.42504,2422,2366,8339,1319,336807.5743506089
2005-04-12 00:00:00,2.2515,2.00195,2272,2921,7882,1339,382965.17344819754
2005-04-19 00:00:00,2.35858,2.0586900000000004,2249,3150,7858,1297,372478.1627357078
2005-04-26 00:00:00,2.41881,2.21277,2643,3646,9114,1331,399687.0053137927
2005-05-03 00:00:00,2.52752,2.3222,2612,4153,9551,1320,399180.7905807317
2005-05-10 00:00:00,2.64954,2.4927900000000003,2754,4593,10427,1311,404990.4443847404
2005-05-17 00:00:00,3.12935,2.79489,2624,4979,11226,1288,390308.88655909034
2005-05-24 00:00:00,3.12442,2.96911,2753,5284,11901,1288,389199.95346222667
2005-05-31 00:00:00,3.13099,2.8395900000000003,2579,5008,11343,1275,388464.3136845875
2005-06-07 00:00:00,3.08261,2.77799,2564,5106,11261,1257,395134.3787783686
2005-06-14 00:00:00,2.64431,2.47287,2330,4154,9322,1241,368991.20142030023
2005-06-21 00:00:00,2.42295,2.18061,1895,3709,8064,1217,363217.75359900435
2005-06-28 00:00:00,2.31141,2.0168,1697,3393,7313,1165,356579.4199652912
2005-07-05 00:00:00,1.86383,1.64101,1437,2660,5738,1133,345453.71875600045
2005-07-12 00:00:00,1.44943,1.35829,1181,2014,4547,1087,331247.40594653116
2005-07-19 00:00:00,1.30227,1.1428,959,1479,3550,1045,308493.29070154135
2005-07-26 00:00:00,1.13459,1.04031,836,1382,3177,1017,304074.55433511833
2005-08-02 00:00:00,1.06255,0.964347,745,1208,2780,958,289394.28105388
2005-08-09 00:00:00,1.03428,0.937982,745,1039,2592,919,278620.8450705236
2005-08-16 00:00:00,1.01791,0.947449,715,969,2428,877,260858.91913683643
2005-08-23 00:00:00,0.918151,0.891918,699,764,2061,783,238838.59038372367
2005-08-30 00:00:00,0.93099,0.864643,572,561,1645,649,201256.52571907995
2005-09-06 00:00:00,0.857294,0.97032,754,626,2075,635,224182.3844171861
2005-09-13 00:00:00,0.7862939999999999,0.84439,514,447,1430,615,181731.45534413922
2005-09-20 00:00:00,0.719426,0.77487,463,409,1300,610,180025.85041708784
2005-09-27 00:00:00,0.7188680000000001,0.8213719999999999,466,390,1271,572,167823.01875038835
2005-10-04 00:00:00,0.774807,0.8727450000000001,437,402,1215,565,154649.44805325466
2005-10-11 00:00:00,0.76598,0.922635,549,511,1617,577,188723.34029777025
2005-10-18 00:00:00,0.642809,0.899487,541,440,1553,564,186448.94997541766
2005-10-25 00:00:00,0.622033,0.843082,502,403,1455,564,186618.41756692
2005-11-01 00:00:00,0.616326,0.8818239999999999,508,430,1428,551,176494.0323553012
2005-11-08 00:00:00,0.6856939999999999,0.817145,473,435,1373,547,182671.5140354803
2005-11-15 00:00:00,0.6226970000000001,0.8715,510,466,1457,536,181531.0640962929
2005-11-22 00:00:00,0.611817,0.738621,404,379,1138,503,168834.49534795174
2005-11-29 00:00:00,0.638831,0.797966,398,457,1224,488,168173.57451533215
2005-12-06 00:00:00,0.8066270000000001,1.01394,492,506,1463,491,160453.44525758852
2005-12-13 00:00:00,0.7624479999999999,0.880936,446,521,1406,487,173982.93432892888
2005-12-20 00:00:00,0.8134060000000001,0.943366,511,534,1487,455,171984.99118658545
2005-12-27 00:00:00,0.807934,0.891546,476,512,1433,469,173838.27230340644
2006-01-03 00:00:00,1.15384,1.2032200000000002,1434,1699,4513,1323,368706.16130725044
2006-01-10 00:00:00,1.14819,1.05788,1278,1602,4072,1361,376234.4730810315
2006-01-17 00:00:00,1.22736,1.13054,1543,1830,4737,1425,408493.8340359938
2006-01-24 00:00:00,1.21744,1.12552,1582,1996,4888,1445,421701.63614358124
2006-01-31 00:00:00,1.32813,1.2080799999999998,1672,2270,5380,1473,432054.7526928561
2006-02-07 00:00:00,1.47754,1.34952,2112,2393,6139,1497,441108.06861737254
2006-02-14 00:00:00,1.5339,1.4689,2355,2681,6668,1474,440727.10106091783
2006-02-21 00:00:00,1.91269,1.82767,2188,2202,6156,1488,333187.8232050348
2006-02-28 00:00:00,1.838,1.6656,2573,2792,7530,1486,438294.5676615237
2006-03-07 00:00:00,1.95376,1.85968,2643,3244,8122,1493,425392.4973148731
2006-03-14 00:00:00,2.40407,2.38891,3270,4470,10396,1492,425862.298158021
2006-03-21 00:00:00,2.87453,2.78978,3387,4065,10192,1435,360607.870454146
2006-03-28 00:00:00,3.02597,3.1154900000000003,3243,2868,8913,1359,288760.4055379382
2006-04-04 00:00:00,2.37817,2.26942,2927,2481,8386,1490,364827.45820628764
2006-04-11 00:00:00,2.09232,1.86355,2507,2756,7761,1467,405958.62591640296
2006-04-18 00:00:00,2.29396,1.99986,2548,3248,7909,1470,386551.2670304315
2006-04-25 00:00:00,2.74501,2.4406,3410,4684,10888,1495,434412.62736349244
2006-05-02 00:00:00,3.04434,2.83018,3456,5648,12120,1472,415910.90967529156
2006-05-09 00:00:00,3.49999,3.12343,3840,6995,14197,1484,440837.0171780225
2006-05-16 00:00:00,3.57851,3.27019,3879,6668,14031,1461,416836.33186013537
2006-05-23 00:00:00,3.28979,3.17757,3728,6537,14048,1460,429903.6264555672
2006-05-30 00:00:00,2.89149,2.72364,3016,5429,11801,1428,420904.33714759786
2006-06-06 00:00:00,2.62075,2.50201,2798,4937,10715,1408,417015.19517820154
2006-06-13 00:00:00,2.5338700000000003,2.4272,2668,4031,9597,1361,386124.40279302717
2006-06-20 00:00:00,2.07251,1.96041,2049,3307,7562,1333,378489.191305372
2006-06-27 00:00:00,1.87084,1.5914,1664,2508,6148,1303,379621.9108081532
2006-07-04 00:00:00,1.40042,1.36978,1445,1803,4958,1284,357098.8729856082
2006-07-11 00:00:00,1.46887,1.36317,1429,1821,4869,1240,352987.32667005464
2006-07-18 00:00:00,1.15514,1.1737,1257,1523,4179,1206,353384.3269379866
2006-07-25 00:00:00,1.07901,1.06358,1152,1386,3695,1152,345620.8392477093
2006-08-01 00:00:00,0.98492,0.969711,969,1143,3077,1119,317887.5617058806
2006-08-08 00:00:00,1.03325,0.965362,917,1055,2860,1057,297391.7101251009
2006-08-15 00:00:00,0.926649,0.856749,815,861,2442,1025,289057.2494235477
2006-08-22 00:00:00,0.9201,0.863346,761,785,2243,925,266716.05139767344
2006-08-29 00:00:00,0.954094,0.93537,722,652,2058,831,230155.73771891117
2006-09-05 00:00:00,0.763278,0.7455689999999999,628,510,1679,796,236066.9576403206
2006-09-12 00:00:00,0.81722,0.740428,598,469,1614,771,230046.471146343
2006-09-19 00:00:00,0.764586,0.6728970000000001,521,441,1456,749,228887.0503699376
2006-09-26 00:00:00,0.793127,0.6662819999999999,514,408,1455,742,231696.0154230073
2006-10-03 00:00:00,0.66909,0.662747,394,360,1169,711,191609.51185907127
2006-10-10 00:00:00,0.62115,0.545619,366,372,1086,697,212723.9701729084
2006-10-17 00:00:00,0.6036590000000001,0.5862310000000001,446,345,1211,698,220605.30428837112
2006-10-24 00:00:00,0.649058,0.660687,477,392,1356,691,219757.35731783707
2006-10-31 00:00:00,0.568338,0.534093,321,311,1037,677,209010.10778871502
2006-11-07 00:00:00,0.651546,0.585549,389,385,1172,667,215448.7415378783
2006-11-14 00:00:00,0.652176,0.618075,439,411,1283,666,222584.34521176934
2006-11-21 00:00:00,0.8038489999999999,0.687465,495,457,1448,671,226154.23626071104
2006-11-28 00:00:00,0.787458,0.715696,502,500,1526,652,228905.30196030534
2006-12-05 00:00:00,0.943263,0.829313,519,545,1554,641,204563.5966208277
2006-12-12 00:00:00,0.946932,0.800912,496,682,1694,638,226324.9233666511
2006-12-19 00:00:00,0.987146,0.918484,609,681,1913,632,222974.38818556123
2006-12-26 00:00:00,1.05206,0.8142590000000001,729,788,2228,703,286393.8666433188
2007-01-02 00:00:00,0.995184,1.07197,2187,1997,5641,1373,521732.408622376
2007-01-09 00:00:00,1.22003,1.21786,2387,2433,6444,1429,519451.44876678486
2007-01-16 00:00:00,1.28548,1.24576,2583,2551,6941,1449,546599.3819300283
2007-01-23 00:00:00,1.3775,1.35984,2871,2788,7434,1477,533670.2367962942
2007-01-30 00:00:00,1.46725,1.44671,3074,2998,7915,1485,533712.195476512
2007-02-06 00:00:00,1.55841,1.53286,3398,3303,8687,1539,552375.1100424498
2007-02-13 00:00:00,1.61958,1.6665299999999998,3563,3290,9104,1516,533041.322752563
2007-02-20 00:00:00,1.8112,1.97488,3651,2631,8570,1523,427687.76906170166
2007-02-27 00:00:00,1.61865,1.67305,3679,3158,9171,1513,537458.0032530858
2007-03-06 00:00:00,1.62124,1.63405,3365,2907,8436,1487,505006.45191917155
2007-03-13 00:00:00,1.6735099999999998,1.74595,3298,2694,8091,1453,454757.55151761597
2007-03-20 00:00:00,1.95096,1.93643,3580,2724,8750,1420,445977.9735942845
2007-03-27 00:00:00,2.5001900000000004,2.48905,3848,2348,8902,1426,363226.02215372736
2007-04-03 00:00:00,2.43939,2.25405,3737,2568,9706,1486,429017.7857411681
2007-04-10 00:00:00,2.29319,2.09147,3393,3644,11115,1509,521860.15239044634
2007-04-17 00:00:00,2.62907,2.35934,3664,4900,12197,1511,508773.01151226694
2007-04-24 00:00:00,3.92966,3.32331,4289,7661,17171,1508,506043.8329623533
2007-05-01 00:00:00,4.99202,4.43381,5222,11974,24812,1514,547545.5408070441
2007-05-08 00:00:00,5.7776,5.34547,6059,15323,31896,1526,583587.6336565551
2007-05-15 00:00:00,5.98318,5.42258,6244,14336,31625,1518,571022.1922237528
2007-05-22 00:00:00,5.61677,5.303030000000001,5922,12783,30245,1497,558559.4320339665
2007-05-29 00:00:00,4.5323400000000005,4.24456,4978,9958,25027,1453,576496.2509349596
2007-06-05 00:00:00,3.83249,3.628,4420,7849,20254,1445,547051.6420853738
2007-06-12 00:00:00,3.21522,3.03463,3878,6112,16714,1412,540934.0208900846
2007-06-19 00:00:00,2.69245,2.53595,3153,4493,13040,1395,506932.85513355193
2007-06-26 00:00:00,2.03366,2.0573,2689,3395,10376,1379,497465.56283150666
2007-07-03 00:00:00,1.65275,1.7415,2372,2697,8583,1327,488105.88330912334
2007-07-10 00:00:00,1.3113,1.40652,2045,2354,7045,1318,496585.34140307957
2007-07-17 00:00:00,1.1652,1.26861,1857,2013,6079,1288,476425.4585785396
2007-07-24 00:00:00,1.02035,1.07719,1572,1713,4953,1208,457569.48720043775
2007-07-31 00:00:00,0.877607,0.993445,1466,1416,4224,1147,424156.27791774186
2007-08-07 00:00:00,0.8251069999999999,0.911212,1356,1381,4011,1098,439884.30841641343
2007-08-14 00:00:00,0.787315,0.972109,1439,1274,3904,1074,404802.11998450913
2007-08-21 00:00:00,0.805439,0.993258,1393,1116,3646,945,372478.87052322103
2007-08-28 00:00:00,0.8860610000000001,1.09132,1473,1083,3803,869,356770.84093280084
2007-09-04 00:00:00,0.743743,0.888446,1159,906,2933,789,341625.00367606786
2007-09-11 00:00:00,0.706842,0.887691,1113,886,2906,764,338091.9047989555
2007-09-18 00:00:00,0.655943,0.883187,1115,855,2842,755,333277.4451066126
2007-09-25 00:00:00,0.633492,0.8267559999999999,937,810,2534,730,318613.1805341875
2007-10-02 00:00:00,0.571837,0.783201,913,762,2405,713,321397.4769646014
2007-10-09 00:00:00,0.5582779999999999,0.78061,881,749,2431,710,325291.28602264915
2007-10-16 00:00:00,0.597893,0.769073,826,703,2319,696,315131.489705004
2007-10-23 00:00:00,0.577222,0.721298,779,704,2166,694,314838.36390742386
2007-10-30 00:00:00,0.5969869999999999,0.7525270000000001,788,763,2289,676,318727.8310948499
2007-11-06 00:00:00,0.564653,0.752721,679,706,2220,668,310461.55496211443
2007-11-13 00:00:00,0.5856819999999999,0.792766,789,745,2368,657,313781.5831199382
2007-11-20 00:00:00,0.503985,0.743896,730,754,2237,657,316089.0968787037
2007-11-27 00:00:00,0.468139,0.814166,794,892,2429,636,313377.5728109586
2007-12-04 00:00:00,0.576455,0.8384010000000001,774,880,2461,666,309977.70930152177
2007-12-11 00:00:00,0.681361,0.851124,859,994,2788,685,342296.72711330897
2007-12-18 00:00:00,0.794764,1.10976,1062,1527,3735,679,349871.73993765184
2007-12-25 00:00:00,0.868116,1.03114,983,1306,3400,716,340531.30617990927
2008-01-01 00:00:00,1.06828,1.02284,1535,2352,5687,1435,553981.4588318353
2008-01-08 00:00:00,1.00756,1.03017,1861,2291,5959,1500,568615.7340414502
2008-01-15 00:00:00,0.979399,1.01245,1869,2219,5896,1525,572366.0087735667
2008-01-22 00:00:00,1.04943,1.08359,1976,2474,6485,1527,585906.2450990323
2008-01-29 00:00:00,1.13218,1.1657799999999998,2119,2547,6987,1545,586600.2559253022
2008-02-05 00:00:00,1.13156,1.1913,2276,2668,7297,1555,599244.8845327336
2008-02-12 00:00:00,1.15469,1.28075,2512,2854,7667,1555,586394.1948175221
2008-02-19 00:00:00,1.20448,1.27053,2600,2828,7733,1563,600093.232069604
2008-02-26 00:00:00,1.36081,1.59578,3024,2412,7634,1523,471636.2914397582
2008-03-04 00:00:00,1.30322,1.4585,3114,2913,8708,1551,586237.7062220804
2008-03-11 00:00:00,1.30204,1.49921,3252,3024,8689,1543,571689.8435513098
2008-03-18 00:00:00,1.45109,1.62982,3137,2579,7812,1416,473172.5929641246
2008-03-25 00:00:00,1.79927,2.15561,3897,2367,8706,1484,411644.3212379993
