date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
2003-10-21 00:00:00,0.495486,0.689944,259,200,659,370,126673.31938904081
2003-10-28 00:00:00,0.6120899999999999,0.779691,260,230,719,363,123928.76738159813
2003-11-04 00:00:00,0.5314909999999999,0.6281439999999999,213,235,733,345,147535.20270154902
2003-11-11 00:00:00,0.519987,0.902459,243,256,809,334,122509.20352317949
2003-11-18 00:00:00,0.574476,0.806443,256,256,770,335,127772.23357598632
2003-11-25 00:00:00,0.663175,0.8748879999999999,259,265,799,333,124454.64183910875
2003-12-02 00:00:00,0.614691,0.993213,279,358,960,326,130096.27816505407
2003-12-09 00:00:00,0.6568229999999999,0.876141,281,309,913,337,137493.7619144978
2003-12-16 00:00:00,0.723016,0.948092,342,413,1122,341,149938.82747939788
2003-12-23 00:00:00,0.6918569999999999,0.926943,322,416,1089,336,149240.13024441045
2003-12-30 00:00:00,0.782758,0.971643,333,382,1116,364,129109.16411843596
2004-01-06 00:00:00,0.982275,0.897159,877,1256,3171,1176,334872.246607378
2004-01-13 00:00:00,1.01821,1.0224799999999998,1071,1373,3631,1187,334618.01279183116
2004-01-20 00:00:00,1.1768,1.06296,1240,1534,4019,1267,351747.6547304184
2004-01-27 00:00:00,1.30121,1.14696,1190,1671,4369,1293,351344.34302602743
2004-02-03 00:00:00,1.27746,1.20495,1327,1718,4551,1302,346955.9459655767
2004-02-10 00:00:00,1.4038700000000002,1.3051700000000002,1497,1874,4969,1344,350051.11491964245
2004-02-17 00:00:00,1.40301,1.28699,1531,1874,4983,1336,356985.62667348725
2004-02-24 00:00:00,1.73975,1.59468,1490,1678,4713,1341,285177.6054064072
2004-03-02 00:00:00,1.56894,1.39714,1538,2059,5407,1369,356784.1755990058
2004-03-09 00:00:00,1.65927,1.44996,1551,2052,5428,1346,347633.1726132219
2004-03-16 00:00:00,1.81341,1.61745,1670,2071,5755,1379,331674.33414366044
2004-03-23 00:00:00,2.37626,2.19112,1856,1807,5689,1288,253058.2349404347
2004-03-30 00:00:00,2.77052,2.56649,2252,1993,7279,1332,279855.0257471711
2004-04-06 00:00:00,2.40064,2.17645,2010,2450,8041,1383,348477.04152659647
2004-04-13 00:00:00,2.54155,2.20171,2188,2982,8323,1342,352207.3264383808
2004-04-20 00:00:00,2.85871,2.53012,2199,3682,9328,1348,345964.0202580492
2004-04-27 00:00:00,3.55011,3.06524,2747,5364,12422,1334,377216.0359269655
2004-05-04 00:00:00,4.58591,3.98061,3086,7650,16192,1303,378856.88775412797
2004-05-11 00:00:00,5.05809,4.595680000000001,3626,8854,19369,1324,391658.21659936267
2004-05-18 00:00:00,5.44151,4.75197,3834,8400,19931,1330,393915.5498269114
2004-05-25 00:00:00,4.4729,4.17962,3720,6759,16630,1280,371999.81885349547
2004-06-01 00:00:00,3.6752,3.45359,2997,5343,13234,1268,359611.4602890859
2004-06-08 00:00:00,3.3353,3.15852,2728,4494,11601,1227,345897.49561569473
2004-06-15 00:00:00,2.7622400000000003,2.6732,2416,3513,9502,1185,339445.137582141
2004-06-22 00:00:00,2.46844,2.35161,2145,2771,7900,1148,321974.99381121335
2004-06-29 00:00:00,2.00081,1.89243,1827,2133,6329,1103,322268.4804046643
2004-07-06 00:00:00,1.54319,1.5249,1422,1737,4816,1048,307314.88974323915
2004-07-13 00:00:00,1.50195,1.41134,1356,1603,4445,1000,308762.69755900576
2004-07-20 00:00:00,1.22918,1.25068,1096,1469,3825,978,302319.41760056664
2004-07-27 00:00:00,1.21854,1.20702,1117,1411,3646,971,300432.5083156156
2004-08-03 00:00:00,1.15832,1.07895,903,1136,2990,923,280518.72912731604
2004-08-10 00:00:00,1.249,1.14521,979,1115,3012,878,269914.97581811855
2004-08-17 00:00:00,1.16888,1.06124,805,926,2531,825,251887.39976399334
2004-08-24 00:00:00,1.0788799999999998,1.0568,687,695,2056,687,215002.99769023177
2004-08-31 00:00:00,1.23059,1.25193,693,678,2099,637,194174.68590285289
2004-09-07 00:00:00,1.14747,1.01419,548,594,1744,603,196725.60786503524
2004-09-14 00:00:00,1.00254,1.04197,573,507,1614,582,183852.78972441595
2004-09-21 00:00:00,0.957569,0.954027,580,507,1628,587,199399.23537781113
2004-09-28 00:00:00,0.8948370000000001,0.8482299999999999,497,452,1359,550,190804.63523037249
2004-10-05 00:00:00,0.798205,0.841872,426,390,1198,533,177880.3491497949
2004-10-12 00:00:00,0.757812,0.7308939999999999,389,361,1148,524,189182.73933711502
2004-10-19 00:00:00,0.8259629999999999,0.713432,333,364,1068,507,182540.99082819239
2004-10-26 00:00:00,0.744927,0.6706770000000001,328,327,990,492,181048.8867875587
2004-11-02 00:00:00,0.787049,0.689278,331,326,982,488,175978.29871749296
2004-11-09 00:00:00,0.684724,0.704929,319,350,1023,479,179891.08358557272
2004-11-16 00:00:00,0.7473609999999999,0.615903,330,326,928,480,184767.33600995826
2004-11-23 00:00:00,0.673974,0.609426,292,311,922,428,186391.78683411464
2004-11-30 00:00:00,0.869662,0.6802590000000001,342,367,1033,420,187073.31138865565
2004-12-07 00:00:00,0.8995290000000001,0.7754880000000001,338,396,1061,416,173685.20886130517
2004-12-14 00:00:00,0.854635,0.6834210000000001,302,383,1026,408,183871.17223028207
2004-12-21 00:00:00,1.01123,0.781075,368,516,1219,419,189902.5396591042
2004-12-28 00:00:00,0.977808,0.8069430000000001,381,484,1204,447,183117.85487652654
2005-01-04 00:00:00,1.1777799999999998,1.07635,1172,1256,3586,1113,315251.89345476445
2005-01-11 00:00:00,1.21947,1.05869,1285,1247,3582,1160,317526.9220265872
2005-01-18 00:00:00,1.3069,1.11523,1393,1525,4122,1216,342580.0121673607
2005-01-25 00:00:00,1.33931,1.12381,1439,1599,4248,1237,347217.72102371685
2005-02-01 00:00:00,1.58374,1.25489,1639,1894,5005,1280,366552.0381545303
2005-02-08 00:00:00,1.47072,1.33661,1563,1929,5038,1272,343974.26218434516
2005-02-15 00:00:00,1.6112,1.37864,1679,1951,5276,1277,350147.71580242645
2005-02-22 00:00:00,1.82699,1.60829,1666,1593,4802,1301,290709.4062891271
2005-03-01 00:00:00,1.77482,1.48311,1858,2176,5966,1325,370079.8126613953
2005-03-08 00:00:00,1.94451,1.6537400000000002,1987,2463,6371,1328,357169.399152527
2005-03-15 00:00:00,2.35512,2.00679,2241,3063,7697,1318,358379.2462896574
2005-03-22 00:00:00,3.10878,2.56857,2696,3058,8577,1287,324974.41385775537
2005-03-29 00:00:00,3.2823800000000003,3.05278,2678,2561,8842,1273,289928.0759536648
2005-04-05 00:00:00,2.62914,2.42504,2422,2366,8339,1319,326212.4358765223
2005-04-12 00:00:00,2.2515,2.00195,2272,2921,7882,1339,366838.93362049386
2005-04-19 00:00:00,2.35858,2.0586900000000004,2249,3150,7858,1297,358646.90683926956
2005-04-26 00:00:00,2.41881,2.21277,2643,3646,9114,1331,381394.51328448165
2005-05-03 00:00:00,2.52752,2.3222,2612,4153,9551,1320,381015.4764518292
2005-05-10 00:00:00,2.64954,2.4927900000000003,2754,4593,10427,1311,385047.1109618508
2005-05-17 00:00:00,3.12935,2.79489,2624,4979,11226,1288,373280.71639772586
2005-05-24 00:00:00,3.12442,2.96911,2753,5284,11901,1288,371759.3836555666
2005-05-31 00:00:00,3.13099,2.8395900000000003,2579,5008,11343,1275,371972.2842114687
2005-06-07 00:00:00,3.08261,2.77799,2564,5106,11261,1257,379788.4469459214
2005-06-14 00:00:00,2.64431,2.47287,2330,4154,9322,1241,357021.5035507506
2005-06-21 00:00:00,2.42295,2.18061,1895,3709,8064,1217,353338.383997511
2005-06-28 00:00:00,2.31141,2.0168,1697,3393,7313,1165,347541.0499132281
2005-07-05 00:00:00,1.86383,1.64101,1437,2660,5738,1133,339141.2968900011
2005-07-12 00:00:00,1.44943,1.35829,1181,2014,4547,1087,325978.51486632787
2005-07-19 00:00:00,1.30227,1.1428,959,1479,3550,1045,305271.72675385326
2005-07-26 00:00:00,1.13459,1.04031,836,1382,3177,1017,302102.8858377958
2005-08-02 00:00:00,1.06255,0.964347,745,1208,2780,958,291068.70263470005
2005-08-09 00:00:00,1.03428,0.937982,745,1039,2592,919,282045.1126763091
2005-08-16 00:00:00,1.01791,0.947449,715,969,2428,877,267746.797842091
2005-08-23 00:00:00,0.918151,0.891918,699,764,2061,783,250483.97595930923
2005-08-30 00:00:00,0.93099,0.864643,572,561,1645,649,217763.31429769984
2005-09-06 00:00:00,0.857294,0.97032,754,626,2075,635,239685.46104296527
2005-09-13 00:00:00,0.7862939999999999,0.84439,514,447,1430,615,200299.138360348
2005-09-20 00:00:00,0.719426,0.77487,463,409,1300,610,198409.62604271964
2005-09-27 00:00:00,0.7188680000000001,0.8213719999999999,466,390,1271,572,187446.04687597096
2005-10-04 00:00:00,0.774807,0.8727450000000001,437,402,1215,565,177799.62013313663
2005-10-11 00:00:00,0.76598,0.922635,549,511,1617,577,208919.85074442567
2005-10-18 00:00:00,0.642809,0.899487,541,440,1553,564,207141.37493854412
2005-10-25 00:00:00,0.622033,0.843082,502,403,1455,564,207674.5439173
2005-11-01 00:00:00,0.616326,0.8818239999999999,508,430,1428,551,198329.58088825294
2005-11-08 00:00:00,0.6856939999999999,0.817145,473,435,1373,547,204642.7850887008
2005-11-15 00:00:00,0.6226970000000001,0.8715,510,466,1457,536,203053.1602407322
2005-11-22 00:00:00,0.611817,0.738621,404,379,1138,503,190979.73836987934
2005-11-29 00:00:00,0.638831,0.797966,398,457,1224,488,190348.93628833035
2005-12-06 00:00:00,0.8066270000000001,1.01394,492,506,1463,491,184700.11314397134
2005-12-13 00:00:00,0.7624479999999999,0.880936,446,521,1406,487,195552.8358223222
2005-12-20 00:00:00,0.8134060000000001,0.943366,511,534,1487,455,193521.9779664636
2005-12-27 00:00:00,0.807934,0.891546,476,512,1433,469,193497.68075851613
2006-01-03 00:00:00,1.15384,1.2032200000000002,1434,1699,4513,1323,359151.4032681262
2006-01-10 00:00:00,1.14819,1.05788,1278,1602,4072,1361,363206.1827025788
2006-01-17 00:00:00,1.22736,1.13054,1543,1830,4737,1425,392727.0850899845
2006-01-24 00:00:00,1.21744,1.12552,1582,1996,4888,1445,402823.5903589531
2006-01-31 00:00:00,1.32813,1.2080799999999998,1672,2270,5380,1473,412135.88173214026
2006-02-07 00:00:00,1.47754,1.34952,2112,2393,6139,1497,420418.6715434313
2006-02-14 00:00:00,1.5339,1.4689,2355,2681,6668,1474,420900.2526522947
2006-02-21 00:00:00,1.91269,1.82767,2188,2202,6156,1488,327736.5580125869
2006-02-28 00:00:00,1.838,1.6656,2573,2792,7530,1486,417602.9191538092
2006-03-07 00:00:00,1.95376,1.85968,2643,3244,8122,1493,408369.74328718276
2006-03-14 00:00:00,2.40407,2.38891,3270,4470,10396,1492,411890.2453950525
2006-03-21 00:00:00,2.87453,2.78978,3387,4065,10192,1435,353518.676135365
2006-03-28 00:00:00,3.02597,3.1154900000000003,3243,2868,8913,1359,292770.51384484547
2006-04-04 00:00:00,2.37817,2.26942,2927,2481,8386,1490,357787.14551571914
2006-04-11 00:00:00,2.09232,1.86355,2507,2756,7761,1467,390200.56479100743
2006-04-18 00:00:00,2.29396,1.99986,2548,3248,7909,1470,373162.6675760787
2006-04-25 00:00:00,2.74501,2.4406,3410,4684,10888,1495,416853.0684087311
2006-05-02 00:00:00,3.04434,2.83018,3456,5648,12120,1472,397415.7741882289
2006-05-09 00:00:00,3.49999,3.12343,3840,6995,14197,1484,420293.0429450563
2006-05-16 00:00:00,3.57851,3.27019,3879,6668,14031,1461,398505.3296503384
2006-05-23 00:00:00,3.28979,3.17757,3728,6537,14048,1460,411610.56613891793
2006-05-30 00:00:00,2.89149,2.72364,3016,5429,11801,1428,402339.34286899475
2006-06-06 00:00:00,2.62075,2.50201,2798,4937,10715,1408,400155.4879455038
2006-06-13 00:00:00,2.5338700000000003,2.4272,2668,4031,9597,1361,372220.0069825679
2006-06-20 00:00:00,2.07251,1.96041,2049,3307,7562,1333,367620.47826342995
2006-06-27 00:00:00,1.87084,1.5914,1664,2508,6148,1303,369564.2770203831
2006-07-04 00:00:00,1.40042,1.36978,1445,1803,4958,1284,349814.6824640205
2006-07-11 00:00:00,1.46887,1.36317,1429,1821,4869,1240,346693.81667513656
2006-07-18 00:00:00,1.15514,1.1737,1257,1523,4179,1206,349378.3173449665
2006-07-25 00:00:00,1.07901,1.06358,1152,1386,3695,1152,342932.59811927326
2006-08-01 00:00:00,0.98492,0.969711,969,1143,3077,1119,318752.40426470153
2006-08-08 00:00:00,1.03325,0.965362,917,1055,2860,1057,299086.2753127523
2006-08-15 00:00:00,0.926649,0.856749,815,861,2442,1025,295096.6235588692
2006-08-22 00:00:00,0.9201,0.863346,761,785,2243,925,277085.62849418365
2006-08-29 00:00:00,0.954094,0.93537,722,652,2058,831,245359.34429727786
2006-09-05 00:00:00,0.763278,0.7455689999999999,628,510,1679,796,252371.8941008015
2006-09-12 00:00:00,0.81722,0.740428,598,469,1614,771,248143.17786585755
2006-09-19 00:00:00,0.764586,0.6728970000000001,521,441,1456,749,247650.62592484406
2006-09-26 00:00:00,0.793127,0.6662819999999999,514,408,1455,742,251676.0385575183
2006-10-03 00:00:00,0.66909,0.662747,394,360,1169,711,214443.27964767814
2006-10-10 00:00:00,0.62115,0.545619,366,372,1086,697,233249.92543227106
2006-10-17 00:00:00,0.6036590000000001,0.5862310000000001,446,345,1211,698,241652.26072092782
2006-10-24 00:00:00,0.649058,0.660687,477,392,1356,691,241531.89329459268
2006-10-31 00:00:00,0.568338,0.534093,321,311,1037,677,231283.7694717875
2006-11-07 00:00:00,0.651546,0.585549,389,385,1172,667,238390.85384469578
2006-11-14 00:00:00,0.652176,0.618075,439,411,1283,666,245090.8630294234
2006-11-21 00:00:00,0.8038489999999999,0.687465,495,457,1448,671,249442.0906517776
2006-11-28 00:00:00,0.787458,0.715696,502,500,1526,652,252434.75490076342
2006-12-05 00:00:00,0.943263,0.829313,519,545,1554,641,230332.99155206926
2006-12-12 00:00:00,0.946932,0.800912,496,682,1694,638,248548.8084166278
2006-12-19 00:00:00,0.987146,0.918484,609,681,1913,632,245018.9704639031
2006-12-26 00:00:00,1.05206,0.8142590000000001,729,788,2228,703,305550.166608297
2007-01-02 00:00:00,0.995184,1.07197,2187,1997,5641,1373,514990.52155594004
2007-01-09 00:00:00,1.22003,1.21786,2387,2433,6444,1429,504939.6219169622
2007-01-16 00:00:00,1.28548,1.24576,2583,2551,6941,1449,530740.4548250709
2007-01-23 00:00:00,1.3775,1.35984,2871,2788,7434,1477,514155.5919907355
2007-01-30 00:00:00,1.46725,1.44671,3074,2998,7915,1485,513624.4886912799
2007-02-06 00:00:00,1.55841,1.53286,3398,3303,8687,1539,530862.2751061245
2007-02-13 00:00:00,1.61958,1.6665299999999998,3563,3290,9104,1516,513177.30688140774
2007-02-20 00:00:00,1.8112,1.97488,3651,2631,8570,1523,418292.92265425413
2007-02-27 00:00:00,1.61865,1.67305,3679,3158,9171,1513,521406.50813271425
2007-03-06 00:00:00,1.62124,1.63405,3365,2907,8436,1487,488121.62979792885
2007-03-13 00:00:00,1.6735099999999998,1.74595,3298,2694,8091,1453,441769.87879404007
2007-03-20 00:00:00,1.95096,1.93643,3580,2724,8750,1420,437151.9339857113
2007-03-27 00:00:00,2.5001900000000004,2.48905,3848,2348,8902,1426,371596.05538431834
2007-04-03 00:00:00,2.43939,2.25405,3737,2568,9706,1486,426639.96435292024
2007-04-10 00:00:00,2.29319,2.09147,3393,3644,11115,1509,507484.38097611576
2007-04-17 00:00:00,2.62907,2.35934,3664,4900,12197,1511,496483.5287806674
2007-04-24 00:00:00,3.92966,3.32331,4289,7661,17171,1508,490085.0824058832
2007-05-01 00:00:00,4.99202,4.43381,5222,11974,24812,1514,529450.3520176106
2007-05-08 00:00:00,5.7776,5.34547,6059,15323,31896,1526,563931.0841413876
2007-05-15 00:00:00,5.98318,5.42258,6244,14336,31625,1518,552740.4805593824
2007-05-22 00:00:00,5.61677,5.303030000000001,5922,12783,30245,1497,540897.5800849164
2007-05-29 00:00:00,4.5323400000000005,4.24456,4978,9958,25027,1453,556801.6273373987
2007-06-05 00:00:00,3.83249,3.628,4420,7849,20254,1445,530225.6052134343
2007-06-12 00:00:00,3.21522,3.03463,3878,6112,16714,1412,526171.0522252115
2007-06-19 00:00:00,2.69245,2.53595,3153,4493,13040,1395,496024.6378338799
2007-06-26 00:00:00,2.03366,2.0573,2689,3395,10376,1379,487138.90707876656
2007-07-03 00:00:00,1.65275,1.7415,2372,2697,8583,1327,480989.70827280835
2007-07-10 00:00:00,1.3113,1.40652,2045,2354,7045,1318,490141.8535076989
2007-07-17 00:00:00,1.1652,1.26861,1857,2013,6079,1288,472283.14644634904
2007-07-24 00:00:00,1.02035,1.07719,1572,1713,4953,1208,454211.71800109436
2007-07-31 00:00:00,0.877607,0.993445,1466,1416,4224,1147,422610.19479435467
2007-08-07 00:00:00,0.8251069999999999,0.911212,1356,1381,4011,1098,439436.2710410336
2007-08-14 00:00:00,0.787315,0.972109,1439,1274,3904,1074,409603.7999612729
2007-08-21 00:00:00,0.805439,0.993258,1393,1116,3646,945,380584.6763080527
2007-08-28 00:00:00,0.8860610000000001,1.09132,1473,1083,3803,869,369211.60233200213
2007-09-04 00:00:00,0.743743,0.888446,1159,906,2933,789,358872.0091901697
2007-09-11 00:00:00,0.706842,0.887691,1113,886,2906,764,354180.76199738873
2007-09-18 00:00:00,0.655943,0.883187,1115,855,2842,755,350510.1127665314
2007-09-25 00:00:00,0.633492,0.8267559999999999,937,810,2534,730,336784.45133546856
2007-10-02 00:00:00,0.571837,0.783201,913,762,2405,713,342884.19241150346
2007-10-09 00:00:00,0.5582779999999999,0.78061,881,749,2431,710,346093.71505662287
2007-10-16 00:00:00,0.597893,0.769073,826,703,2319,696,335530.72426251
2007-10-23 00:00:00,0.577222,0.721298,779,704,2166,694,336657.9097685597
2007-10-30 00:00:00,0.5969869999999999,0.7525270000000001,788,763,2289,676,340557.07773712475
2007-11-06 00:00:00,0.564653,0.752721,679,706,2220,668,333758.88740528596
2007-11-13 00:00:00,0.5856819999999999,0.792766,789,745,2368,657,336402.4577998455
2007-11-20 00:00:00,0.503985,0.743896,730,754,2237,657,339151.7421967592
2007-11-27 00:00:00,0.468139,0.814166,794,892,2429,636,335930.9320273965
2007-12-04 00:00:00,0.576455,0.8384010000000001,774,880,2461,666,334641.77325380436
2007-12-11 00:00:00,0.681361,0.851124,859,994,2788,685,364391.3177832725
2007-12-18 00:00:00,0.794764,1.10976,1062,1527,3735,679,369839.3498441297
2007-12-25 00:00:00,0.868116,1.03114,983,1306,3400,716,356731.7654497731
2008-01-01 00:00:00,1.06828,1.02284,1535,2352,5687,1435,550955.1470795884
2008-01-08 00:00:00,1.00756,1.03017,1861,2291,5959,1500,553870.3351036255
2008-01-15 00:00:00,0.979399,1.01245,1869,2219,5896,1525,557388.521933917
2008-01-22 00:00:00,1.04943,1.08359,1976,2474,6485,1527,567056.1127475807
2008-01-29 00:00:00,1.13218,1.1657799999999998,2119,2547,6987,1545,567486.1398132553
2008-02-05 00:00:00,1.13156,1.1913,2276,2668,7297,1555,579323.211331834
2008-02-12 00:00:00,1.15469,1.28075,2512,2854,7667,1555,568032.9870438054
2008-02-19 00:00:00,1.20448,1.27053,2600,2828,7733,1563,587264.0801740099
2008-02-26 00:00:00,1.36081,1.59578,3024,2412,7634,1523,461511.7285993954
2008-03-04 00:00:00,1.30322,1.4585,3114,2913,8708,1551,570016.2655552009
2008-03-11 00:00:00,1.30204,1.49921,3252,3024,8689,1543,559865.1088782743
2008-03-18 00:00:00,1.45109,1.62982,3137,2579,7812,1416,463954.4824103113
2008-03-25 00:00:00,1.79927,2.15561,3897,2367,8706,1484,423296.8030949983
