date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
2002-06-25 00:00:00,1.41293,1.22616,624,1016,2439,775,193531.45001347046
2002-07-02 00:00:00,1.23472,1.05433,506,846,2028,741,188437.94038910625
2002-07-09 00:00:00,1.20005,1.07108,569,799,2082,735,191329.72700921874
2002-07-16 00:00:00,0.910135,0.8261200000000001,440,539,1467,669,176631.12418766835
2002-07-23 00:00:00,0.932265,0.8205049999999999,429,508,1445,682,175736.83035585846
2002-07-30 00:00:00,0.692175,0.630846,275,444,1075,655,171004.88193833048
2002-08-06 00:00:00,0.6694060000000001,0.63935,215,471,1005,613,159770.0004763911
2002-08-13 00:00:00,0.727705,0.586609,248,283,836,547,147662.14188793706
2002-08-20 00:00:00,0.717701,0.7730239999999999,264,262,740,406,106352.16413611754
2002-08-27 00:00:00,0.7893939999999999,0.790743,213,205,641,393,94807.95846474777
2002-09-03 00:00:00,0.722129,0.711847,201,195,563,344,93579.31836089106
2002-09-10 00:00:00,0.591326,0.794637,198,187,620,341,92038.22868153479
2002-09-17 00:00:00,0.52307,0.586604,139,123,423,322,87126.00072233015
2002-09-24 00:00:00,0.4502359999999999,0.6159819999999999,122,124,441,322,86652.38272535717
2002-10-01 00:00:00,0.397421,0.4915069999999999,109,91,318,310,80682.54824136774
2002-10-08 00:00:00,0.448002,0.604341,137,141,441,308,90032.3084393596
2002-10-15 00:00:00,0.474767,0.524478,98,98,365,301,86938.45308843936
2002-10-22 00:00:00,0.453251,0.590692,112,139,420,302,88749.30452742752
2002-10-29 00:00:00,0.3521579999999999,0.505135,100,120,361,290,89432.91757695361
2002-11-05 00:00:00,0.5253220000000001,0.634271,136,125,443,295,86639.7998194154
2002-11-12 00:00:00,0.492991,0.610118,120,131,421,283,87579.40293586638
2002-11-19 00:00:00,0.542728,0.641227,159,144,450,277,88469.7828162442
2002-11-26 00:00:00,0.490347,0.661429,166,155,463,276,88656.5817208806
2002-12-03 00:00:00,0.7359140000000001,0.7926810000000001,177,182,519,271,84445.78392773963
2002-12-10 00:00:00,0.581771,0.639059,145,184,475,267,92062.22001643812
2002-12-17 00:00:00,0.654162,0.636732,136,183,461,264,89969.3311520489
2002-12-24 00:00:00,0.749504,0.747829,135,221,533,268,89002.66993435324
2002-12-31 00:00:00,0.884021,0.960873,808,881,2442,830,255037.28559941085
2003-01-07 00:00:00,1.02773,1.04325,913,1132,2932,931,269742.45974908414
2003-01-14 00:00:00,1.28296,1.0545,878,1147,3031,974,275358.4576347643
2003-01-21 00:00:00,1.32661,1.11231,1006,1369,3475,1007,297313.72652894876
2003-01-28 00:00:00,1.7730400000000002,1.41274,1207,2080,4690,1074,315037.614629013
2003-02-04 00:00:00,2.43814,1.7270299999999998,1542,2735,5790,1111,317866.20897757297
2003-02-11 00:00:00,2.72605,2.407,2185,4133,8385,1141,331455.8136356722
2003-02-18 00:00:00,3.73192,3.10962,2561,5684,11141,1129,341650.1661129738
2003-02-25 00:00:00,4.54894,4.30779,3247,4933,11742,1118,264917.7232250838
2003-03-04 00:00:00,5.39906,4.8303,4734,7817,18948,1189,375239.65317297337
2003-03-11 00:00:00,7.38735,6.42905,6620,11550,24962,1173,372980.56530369434
2003-03-18 00:00:00,7.48097,6.86734,6434,9851,23699,1148,331543.26430953265
2003-03-25 00:00:00,7.627969999999999,7.064960000000001,5336,5231,16415,1122,230067.1579968271
2003-04-01 00:00:00,5.14051,4.55115,3391,2894,11332,1139,244602.3407068394
2003-04-08 00:00:00,2.89129,2.41833,1930,2299,7602,1160,299966.54075955297
2003-04-15 00:00:00,2.10429,1.80906,1679,1857,5583,1141,293869.6557081966
2003-04-22 00:00:00,1.88696,1.71202,1721,1604,4961,1084,276294.33337828686
2003-04-29 00:00:00,1.7766,1.5425,1487,1543,4436,1071,272063.7109098407
2003-05-06 00:00:00,1.46001,1.43787,1454,1448,4251,1054,280151.2567977852
2003-05-13 00:00:00,1.3778700000000002,1.32427,1420,1297,3824,986,272641.53477788763
2003-05-20 00:00:00,1.30532,1.30726,1301,1255,3691,1004,268467.73691236955
2003-05-27 00:00:00,1.08691,1.03698,956,1038,2916,948,267334.92978070467
2003-06-03 00:00:00,0.991888,1.01032,925,910,2744,894,259543.53047082853
2003-06-10 00:00:00,1.02765,1.05249,878,888,2708,897,246797.71559835158
2003-06-17 00:00:00,1.0579,1.02009,730,826,2487,849,236412.18855005535
2003-06-24 00:00:00,0.849361,0.924419,760,733,2300,859,241905.07562256022
2003-07-01 00:00:00,0.7471270000000001,0.7906449999999999,610,611,1858,828,229356.3769212243
2003-07-08 00:00:00,0.661708,0.80261,583,566,1705,774,208328.70722593763
2003-07-15 00:00:00,0.6795140000000001,0.8361299999999999,545,573,1749,755,206830.15050383445
2003-07-22 00:00:00,0.633071,0.7924359999999999,501,511,1615,679,202575.2366776924
2003-07-29 00:00:00,0.569894,0.683588,470,404,1331,658,194506.73386189868
2003-08-05 00:00:00,0.591357,0.757452,435,491,1394,629,186327.60569077334
2003-08-12 00:00:00,0.589044,0.7885850000000001,449,443,1327,599,172925.0286085531
2003-08-19 00:00:00,0.6786399999999999,0.812171,451,380,1262,553,164680.65860387604
2003-08-26 00:00:00,0.637558,0.804463,375,349,1070,463,146027.29607719815
2003-09-02 00:00:00,0.8133090000000001,0.8777010000000001,391,308,1061,452,136159.32679827348
2003-09-09 00:00:00,0.834551,0.741453,355,309,987,443,147566.19874723654
2003-09-16 00:00:00,0.616174,0.661022,307,240,851,426,145041.17973093086
2003-09-23 00:00:00,0.513286,0.715109,277,284,887,423,140248.66530593886
2003-09-30 00:00:00,0.351881,0.562241,238,183,698,408,141390.35673529375
2003-10-07 00:00:00,0.542621,0.786808,233,205,710,381,109532.5561331387
2003-10-14 00:00:00,0.581036,0.860658,249,280,836,378,115448.04053329707
2003-10-21 00:00:00,0.495486,0.689944,259,200,659,370,114209.99163342448
2003-10-28 00:00:00,0.6120899999999999,0.779691,260,230,719,363,111243.66042895889
2003-11-04 00:00:00,0.5314909999999999,0.6281439999999999,213,235,733,345,135198.3216209294
2003-11-11 00:00:00,0.519987,0.902459,243,256,809,334,109363.1221139077
2003-11-18 00:00:00,0.574476,0.806443,256,256,770,335,114855.7401455918
2003-11-25 00:00:00,0.663175,0.8748879999999999,259,265,799,333,111203.18510346526
2003-12-02 00:00:00,0.614691,0.993213,279,358,960,326,116720.16689903244
2003-12-09 00:00:00,0.6568229999999999,0.876141,281,309,913,337,124179.05714869867
2003-12-16 00:00:00,0.723016,0.948092,342,413,1122,341,137300.49648763874
2003-12-23 00:00:00,0.6918569999999999,0.926943,322,416,1089,336,136537.27814664628
2003-12-30 00:00:00,0.782758,0.971643,333,382,1116,364,123408.29847106157
2004-01-06 00:00:00,0.982275,0.897159,877,1256,3171,1176,342302.9479644268
2004-01-13 00:00:00,1.01821,1.0224799999999998,1071,1373,3631,1187,342817.2076750987
2004-01-20 00:00:00,1.1768,1.06296,1240,1534,4019,1267,362286.19283825107
2004-01-27 00:00:00,1.30121,1.14696,1190,1671,4369,1293,363175.00581561646
2004-02-03 00:00:00,1.27746,1.20495,1327,1718,4551,1302,359250.36757934606
2004-02-10 00:00:00,1.4038700000000002,1.3051700000000002,1497,1874,4969,1344,362317.8689517855
2004-02-17 00:00:00,1.40301,1.28699,1531,1874,4983,1336,369064.1760040923
2004-02-24 00:00:00,1.73975,1.59468,1490,1678,4713,1341,289324.96324384434
2004-03-02 00:00:00,1.56894,1.39714,1538,2059,5407,1369,368872.1053594034
2004-03-09 00:00:00,1.65927,1.44996,1551,2052,5428,1346,358322.30356793315
2004-03-16 00:00:00,1.81341,1.61745,1670,2071,5755,1379,341327.00048619625
2004-03-23 00:00:00,2.37626,2.19112,1856,1807,5689,1288,255690.5409642608
2004-03-30 00:00:00,2.77052,2.56649,2252,1993,7279,1332,281359.81544830266
2004-04-06 00:00:00,2.40064,2.17645,2010,2450,8041,1383,356868.2249159579
2004-04-13 00:00:00,2.54155,2.20171,2188,2982,8323,1342,362533.99586302845
2004-04-20 00:00:00,2.85871,2.53012,2199,3682,9328,1348,355049.6121548295
2004-04-27 00:00:00,3.55011,3.06524,2747,5364,12422,1334,388431.2215561793
2004-05-04 00:00:00,4.58591,3.98061,3086,7650,16192,1303,390022.93265247677
2004-05-11 00:00:00,5.05809,4.595680000000001,3626,8854,19369,1324,403579.3299596176
2004-05-18 00:00:00,5.44151,4.75197,3834,8400,19931,1330,404119.72989614686
2004-05-25 00:00:00,4.4729,4.17962,3720,6759,16630,1280,382353.09131209727
2004-06-01 00:00:00,3.6752,3.45359,2997,5343,13234,1268,369045.27617345157
2004-06-08 00:00:00,3.3353,3.15852,2728,4494,11601,1227,354455.29736941686
2004-06-15 00:00:00,2.7622400000000003,2.6732,2416,3513,9502,1185,345848.6825492846
2004-06-22 00:00:00,2.46844,2.35161,2145,2771,7900,1148,327560.996286728
2004-06-29 00:00:00,2.00081,1.89243,1827,2133,6329,1103,327136.2882427986
2004-07-06 00:00:00,1.54319,1.5249,1422,1737,4816,1048,310718.1338459435
2004-07-13 00:00:00,1.50195,1.41134,1356,1603,4445,1000,311236.81853540346
2004-07-20 00:00:00,1.22918,1.25068,1096,1469,3825,978,303724.85056034
2004-07-27 00:00:00,1.21854,1.20702,1117,1411,3646,971,301085.50498936936
2004-08-03 00:00:00,1.15832,1.07895,903,1136,2990,923,279159.2374763896
2004-08-10 00:00:00,1.249,1.14521,979,1115,3012,878,267152.5854908711
2004-08-17 00:00:00,1.16888,1.06124,805,926,2531,825,246530.039858396
2004-08-24 00:00:00,1.0788799999999998,1.0568,687,695,2056,687,206821.7986141391
2004-08-31 00:00:00,1.23059,1.25193,693,678,2099,637,183569.21154171176
2004-09-07 00:00:00,1.14747,1.01419,548,594,1744,603,186819.36471902113
2004-09-14 00:00:00,1.00254,1.04197,573,507,1614,582,172271.2738346496
2004-09-21 00:00:00,0.957569,0.954027,580,507,1628,587,187897.54122668668
2004-09-28 00:00:00,0.8948370000000001,0.8482299999999999,497,452,1359,550,178569.1811382235
2004-10-05 00:00:00,0.798205,0.841872,426,390,1198,533,163649.00948987695
2004-10-12 00:00:00,0.757812,0.7308939999999999,389,361,1148,524,176336.84360226901
2004-10-19 00:00:00,0.8259629999999999,0.713432,333,364,1068,507,169404.19449691544
2004-10-26 00:00:00,0.744927,0.6706770000000001,328,327,990,492,167674.13207253523
2004-11-02 00:00:00,0.787049,0.689278,331,326,982,488,162574.17923049576
2004-11-09 00:00:00,0.684724,0.704929,319,350,1023,479,165983.05015134363
2004-11-16 00:00:00,0.7473609999999999,0.615903,330,326,928,480,171129.60160597495
2004-11-23 00:00:00,0.673974,0.609426,292,311,922,428,172351.0721004688
2004-11-30 00:00:00,0.869662,0.6802590000000001,342,367,1033,420,172985.5868331934
2004-12-07 00:00:00,0.8995290000000001,0.7754880000000001,338,396,1061,416,158937.92531678313
2004-12-14 00:00:00,0.854635,0.6834210000000001,302,383,1026,408,170373.50333816925
2004-12-21 00:00:00,1.01123,0.781075,368,516,1219,419,176368.3237954625
2004-12-28 00:00:00,0.977808,0.8069430000000001,381,484,1204,447,169552.71292591593
2005-01-04 00:00:00,1.1777799999999998,1.07635,1172,1256,3586,1113,322416.7360728586
2005-01-11 00:00:00,1.21947,1.05869,1285,1247,3582,1160,325853.3532159523
2005-01-18 00:00:00,1.3069,1.11523,1393,1525,4122,1216,353391.60730041645
2005-01-25 00:00:00,1.33931,1.12381,1439,1599,4248,1237,359530.23261423013
2005-02-01 00:00:00,1.58374,1.25489,1639,1894,5005,1280,379467.2228927182
2005-02-08 00:00:00,1.47072,1.33661,1563,1929,5038,1272,357154.1573106071
2005-02-15 00:00:00,1.6112,1.37864,1679,1951,5276,1277,363167.4294814558
2005-02-22 00:00:00,1.82699,1.60829,1666,1593,4802,1301,293856.84377347626
2005-03-01 00:00:00,1.77482,1.48311,1858,2176,5966,1325,382953.48759683716
2005-03-08 00:00:00,1.94451,1.6537400000000002,1987,2463,6371,1328,368400.83949151624
2005-03-15 00:00:00,2.35512,2.00679,2241,3063,7697,1318,368446.74777379446
2005-03-22 00:00:00,3.10878,2.56857,2696,3058,8577,1287,328553.0483146532
2005-03-29 00:00:00,3.2823800000000003,3.05278,2678,2561,8842,1273,289812.04557219887
2005-04-05 00:00:00,2.62914,2.42504,2422,2366,8339,1319,333275.8615259134
2005-04-12 00:00:00,2.2515,2.00195,2272,2921,7882,1339,377589.7601722963
2005-04-19 00:00:00,2.35858,2.0586900000000004,2249,3150,7858,1297,367867.74410356174
2005-04-26 00:00:00,2.41881,2.21277,2643,3646,9114,1331,393589.507970689
2005-05-03 00:00:00,2.52752,2.3222,2612,4153,9551,1320,393125.6858710975
2005-05-10 00:00:00,2.64954,2.4927900000000003,2754,4593,10427,1311,398342.6665771105
2005-05-17 00:00:00,3.12935,2.79489,2624,4979,11226,1288,384632.8298386355
2005-05-24 00:00:00,3.12442,2.96911,2753,5284,11901,1288,383386.43019334
2005-05-31 00:00:00,3.13099,2.8395900000000003,2579,5008,11343,1275,382966.9705268812
2005-06-07 00:00:00,3.08261,2.77799,2564,5106,11261,1257,390019.0681675528
2005-06-14 00:00:00,2.64431,2.47287,2330,4154,9322,1241,365001.3021304504
2005-06-21 00:00:00,2.42295,2.18061,1895,3709,8064,1217,359924.6303985066
2005-06-28 00:00:00,2.31141,2.0168,1697,3393,7313,1165,353566.62994793686
2005-07-05 00:00:00,1.86383,1.64101,1437,2660,5738,1133,343349.57813400065
2005-07-12 00:00:00,1.44943,1.35829,1181,2014,4547,1087,329491.1089197967
2005-07-19 00:00:00,1.30227,1.1428,959,1479,3550,1045,307419.43605231197
2005-07-26 00:00:00,1.13459,1.04031,836,1382,3177,1017,303417.33150267747
2005-08-02 00:00:00,1.06255,0.964347,745,1208,2780,958,289952.42158082005
2005-08-09 00:00:00,1.03428,0.937982,745,1039,2592,919,279762.26760578546
2005-08-16 00:00:00,1.01791,0.947449,715,969,2428,877,263154.87870525464
2005-08-23 00:00:00,0.918151,0.891918,699,764,2061,783,242720.38557558553
2005-08-30 00:00:00,0.93099,0.864643,572,561,1645,649,206758.7885786199
2005-09-06 00:00:00,0.857294,0.97032,754,626,2075,635,229350.07662577915
2005-09-13 00:00:00,0.7862939999999999,0.84439,514,447,1430,615,187920.68301620882
2005-09-20 00:00:00,0.719426,0.77487,463,409,1300,610,186153.7756256318
2005-09-27 00:00:00,0.7188680000000001,0.8213719999999999,466,390,1271,572,174364.02812558255
2005-10-04 00:00:00,0.774807,0.8727450000000001,437,402,1215,565,162366.172079882
2005-10-11 00:00:00,0.76598,0.922635,549,511,1617,577,195455.5104466554
2005-10-18 00:00:00,0.642809,0.899487,541,440,1553,564,193346.42496312648
2005-10-25 00:00:00,0.622033,0.843082,502,403,1455,564,193637.12635038001
2005-11-01 00:00:00,0.616326,0.8818239999999999,508,430,1428,551,183772.54853295177
2005-11-08 00:00:00,0.6856939999999999,0.817145,473,435,1373,547,189995.2710532205
2005-11-15 00:00:00,0.6226970000000001,0.8715,510,466,1457,536,188705.09614443933
2005-11-22 00:00:00,0.611817,0.738621,404,379,1138,503,176216.2430219276
2005-11-29 00:00:00,0.638831,0.797966,398,457,1224,488,175565.36177299824
2005-12-06 00:00:00,0.8066270000000001,1.01394,492,506,1463,491,168535.6678863828
2005-12-13 00:00:00,0.7624479999999999,0.880936,446,521,1406,487,181172.90149339332
2005-12-20 00:00:00,0.8134060000000001,0.943366,511,534,1487,455,179163.98677987815
2005-12-27 00:00:00,0.807934,0.891546,476,512,1433,469,180391.4084551097
2006-01-03 00:00:00,1.15384,1.2032200000000002,1434,1699,4513,1323,365521.2419608757
2006-01-10 00:00:00,1.14819,1.05788,1278,1602,4072,1361,371891.7096215473
2006-01-17 00:00:00,1.22736,1.13054,1543,1830,4737,1425,403238.25105399074
2006-01-24 00:00:00,1.21744,1.12552,1582,1996,4888,1445,415408.95421537186
2006-01-31 00:00:00,1.32813,1.2080799999999998,1672,2270,5380,1473,425415.1290392842
2006-02-07 00:00:00,1.47754,1.34952,2112,2393,6139,1497,434211.6029260588
2006-02-14 00:00:00,1.5339,1.4689,2355,2681,6668,1474,434118.1515913768
2006-02-21 00:00:00,1.91269,1.82767,2188,2202,6156,1488,331370.73480755213
2006-02-28 00:00:00,1.838,1.6656,2573,2792,7530,1486,431397.35149228555
2006-03-07 00:00:00,1.95376,1.85968,2643,3244,8122,1493,419718.24597230967
2006-03-14 00:00:00,2.40407,2.38891,3270,4470,10396,1492,421204.94723703153
2006-03-21 00:00:00,2.87453,2.78978,3387,4065,10192,1435,358244.805681219
2006-03-28 00:00:00,3.02597,3.1154900000000003,3243,2868,8913,1359,290097.1083069073
2006-04-04 00:00:00,2.37817,2.26942,2927,2481,8386,1490,362480.68730943144
2006-04-11 00:00:00,2.09232,1.86355,2507,2756,7761,1467,400705.9388746045
2006-04-18 00:00:00,2.29396,1.99986,2548,3248,7909,1470,382088.4005456472
2006-04-25 00:00:00,2.74501,2.4406,3410,4684,10888,1495,428559.44104523864
2006-05-02 00:00:00,3.04434,2.83018,3456,5648,12120,1472,409745.8645129373
2006-05-09 00:00:00,3.49999,3.12343,3840,6995,14197,1484,433989.02576703375
2006-05-16 00:00:00,3.57851,3.27019,3879,6668,14031,1461,410725.997790203
2006-05-23 00:00:00,3.28979,3.17757,3728,6537,14048,1460,423805.9396833508
2006-05-30 00:00:00,2.89149,2.72364,3016,5429,11801,1428,414716.0057213968
2006-06-06 00:00:00,2.62075,2.50201,2798,4937,10715,1408,411395.29276730225
2006-06-13 00:00:00,2.5338700000000003,2.4272,2668,4031,9597,1361,381489.6041895407
2006-06-20 00:00:00,2.07251,1.96041,2049,3307,7562,1333,374866.28695805796
2006-06-27 00:00:00,1.87084,1.5914,1664,2508,6148,1303,376269.3662122298
2006-07-04 00:00:00,1.40042,1.36978,1445,1803,4958,1284,354670.80947841227
2006-07-11 00:00:00,1.46887,1.36317,1429,1821,4869,1240,350889.4900050819
2006-07-18 00:00:00,1.15514,1.1737,1257,1523,4179,1206,352048.9904069799
2006-07-25 00:00:00,1.07901,1.06358,1152,1386,3695,1152,344724.758871564
2006-08-01 00:00:00,0.98492,0.969711,969,1143,3077,1119,318175.8425588209
2006-08-08 00:00:00,1.03325,0.965362,917,1055,2860,1057,297956.5651876514
2006-08-15 00:00:00,0.926649,0.856749,815,861,2442,1025,291070.37413532153
2006-08-22 00:00:00,0.9201,0.863346,761,785,2243,925,270172.57709651015
2006-08-29 00:00:00,0.954094,0.93537,722,652,2058,831,235223.60657836674
2006-09-05 00:00:00,0.763278,0.7455689999999999,628,510,1679,796,241501.9364604809
2006-09-12 00:00:00,0.81722,0.740428,598,469,1614,771,236078.70671951454
2006-09-19 00:00:00,0.764586,0.6728970000000001,521,441,1456,749,235141.57555490645
2006-09-26 00:00:00,0.793127,0.6662819999999999,514,408,1455,742,238356.02313451096
2006-10-03 00:00:00,0.66909,0.662747,394,360,1169,711,199220.7677886069
2006-10-10 00:00:00,0.62115,0.545619,366,372,1086,697,219565.95525936264
2006-10-17 00:00:00,0.6036590000000001,0.5862310000000001,446,345,1211,698,227620.95643255668
2006-10-24 00:00:00,0.649058,0.660687,477,392,1356,691,227015.5359767556
2006-10-31 00:00:00,0.568338,0.534093,321,311,1037,677,216434.6616830725
2006-11-07 00:00:00,0.651546,0.585549,389,385,1172,667,223096.11230681746
2006-11-14 00:00:00,0.652176,0.618075,439,411,1283,666,230086.51781765404
2006-11-21 00:00:00,0.8038489999999999,0.687465,495,457,1448,671,233916.85439106656
2006-11-28 00:00:00,0.787458,0.715696,502,500,1526,652,236748.45294045805
2006-12-05 00:00:00,0.943263,0.829313,519,545,1554,641,213153.39493124158
2006-12-12 00:00:00,0.946932,0.800912,496,682,1694,638,233732.8850499767
2006-12-19 00:00:00,0.987146,0.918484,609,681,1913,632,230322.58227834187
2006-12-26 00:00:00,1.05206,0.8142590000000001,729,788,2228,703,292779.2999649782
2007-01-02 00:00:00,0.995184,1.07197,2187,1997,5641,1373,519485.112933564
2007-01-09 00:00:00,1.22003,1.21786,2387,2433,6444,1429,514614.1731501773
2007-01-16 00:00:00,1.28548,1.24576,2583,2551,6941,1449,541313.0728950425
2007-01-23 00:00:00,1.3775,1.35984,2871,2788,7434,1477,527165.3551944413
2007-01-30 00:00:00,1.46725,1.44671,3074,2998,7915,1485,527016.2932147679
2007-02-06 00:00:00,1.55841,1.53286,3398,3303,8687,1539,545204.1650636747
2007-02-13 00:00:00,1.61958,1.6665299999999998,3563,3290,9104,1516,526419.9841288447
2007-02-20 00:00:00,1.8112,1.97488,3651,2631,8570,1523,424556.15359255247
2007-02-27 00:00:00,1.61865,1.67305,3679,3158,9171,1513,532107.5048796285
2007-03-06 00:00:00,1.62124,1.63405,3365,2907,8436,1487,499378.1778787573
2007-03-13 00:00:00,1.6735099999999998,1.74595,3298,2694,8091,1453,450428.327276424
2007-03-20 00:00:00,1.95096,1.93643,3580,2724,8750,1420,443035.9603914268
2007-03-27 00:00:00,2.5001900000000004,2.48905,3848,2348,8902,1426,366016.033230591
2007-04-03 00:00:00,2.43939,2.25405,3737,2568,9706,1486,428225.1786117521
2007-04-10 00:00:00,2.29319,2.09147,3393,3644,11115,1509,517068.2285856695
2007-04-17 00:00:00,2.62907,2.35934,3664,4900,12197,1511,504676.51726840046
2007-04-24 00:00:00,3.92966,3.32331,4289,7661,17171,1508,500724.24944352993
2007-05-01 00:00:00,4.99202,4.43381,5222,11974,24812,1514,541513.8112105662
2007-05-08 00:00:00,5.7776,5.34547,6059,15323,31896,1526,577035.4504848325
2007-05-15 00:00:00,5.98318,5.42258,6244,14336,31625,1518,564928.2883356293
2007-05-22 00:00:00,5.61677,5.303030000000001,5922,12783,30245,1497,552672.1480509498
2007-05-29 00:00:00,4.5323400000000005,4.24456,4978,9958,25027,1453,569931.3764024393
2007-06-05 00:00:00,3.83249,3.628,4420,7849,20254,1445,541442.9631280606
2007-06-12 00:00:00,3.21522,3.03463,3878,6112,16714,1412,536013.0313351268
2007-06-19 00:00:00,2.69245,2.53595,3153,4493,13040,1395,503296.7827003279
2007-06-26 00:00:00,2.03366,2.0573,2689,3395,10376,1379,494023.34424725996
2007-07-03 00:00:00,1.65275,1.7415,2372,2697,8583,1327,485733.824963685
2007-07-10 00:00:00,1.3113,1.40652,2045,2354,7045,1318,494437.51210461935
2007-07-17 00:00:00,1.1652,1.26861,1857,2013,6079,1288,475044.68786780944
2007-07-24 00:00:00,1.02035,1.07719,1572,1713,4953,1208,456450.2308006566
2007-07-31 00:00:00,0.877607,0.993445,1466,1416,4224,1147,423640.9168766128
2007-08-07 00:00:00,0.8251069999999999,0.911212,1356,1381,4011,1098,439734.9626246202
2007-08-14 00:00:00,0.787315,0.972109,1439,1274,3904,1074,406402.6799767637
2007-08-21 00:00:00,0.805439,0.993258,1393,1116,3646,945,375180.8057848316
2007-08-28 00:00:00,0.8860610000000001,1.09132,1473,1083,3803,869,360917.7613992013
2007-09-04 00:00:00,0.743743,0.888446,1159,906,2933,789,347374.0055141018
2007-09-11 00:00:00,0.706842,0.887691,1113,886,2906,764,343454.85719843325
2007-09-18 00:00:00,0.655943,0.883187,1115,855,2842,755,339021.66765991884
2007-09-25 00:00:00,0.633492,0.8267559999999999,937,810,2534,730,324670.27080128115
2007-10-02 00:00:00,0.571837,0.783201,913,762,2405,713,328559.7154469021
2007-10-09 00:00:00,0.5582779999999999,0.78061,881,749,2431,710,332225.4290339737
2007-10-16 00:00:00,0.597893,0.769073,826,703,2319,696,321931.234557506
2007-10-23 00:00:00,0.577222,0.721298,779,704,2166,694,322111.5458611358
2007-10-30 00:00:00,0.5969869999999999,0.7525270000000001,788,763,2289,676,326004.24664227484
2007-11-06 00:00:00,0.564653,0.752721,679,706,2220,668,318227.33244317165
2007-11-13 00:00:00,0.5856819999999999,0.792766,789,745,2368,657,321321.8746799073
2007-11-20 00:00:00,0.503985,0.743896,730,754,2237,657,323776.6453180555
2007-11-27 00:00:00,0.468139,0.814166,794,892,2429,636,320895.3592164379
2007-12-04 00:00:00,0.576455,0.8384010000000001,774,880,2461,666,318199.06395228265
2007-12-11 00:00:00,0.681361,0.851124,859,994,2788,685,349661.59066996345
2007-12-18 00:00:00,0.794764,1.10976,1062,1527,3735,679,356527.6099064778
2007-12-25 00:00:00,0.868116,1.03114,983,1306,3400,716,345931.4592698639
2008-01-01 00:00:00,1.06828,1.02284,1535,2352,5687,1435,552972.6882477531
2008-01-08 00:00:00,1.00756,1.03017,1861,2291,5959,1500,563700.6010621754
2008-01-15 00:00:00,0.979399,1.01245,1869,2219,5896,1525,567373.5131603503
2008-01-22 00:00:00,1.04943,1.08359,1976,2474,6485,1527,579622.8676485484
2008-01-29 00:00:00,1.13218,1.1657799999999998,2119,2547,6987,1545,580228.8838879531
2008-02-05 00:00:00,1.13156,1.1913,2276,2668,7297,1555,592604.3267991004
2008-02-12 00:00:00,1.15469,1.28075,2512,2854,7667,1555,580273.7922262833
2008-02-19 00:00:00,1.20448,1.27053,2600,2828,7733,1563,595816.848104406
2008-02-26 00:00:00,1.36081,1.59578,3024,2412,7634,1523,468261.4371596373
2008-03-04 00:00:00,1.30322,1.4585,3114,2913,8708,1551,580830.5593331205
2008-03-11 00:00:00,1.30204,1.49921,3252,3024,8689,1543,567748.2653269646
2008-03-18 00:00:00,1.45109,1.62982,3137,2579,7812,1416,470099.8894461868
2008-03-25 00:00:00,1.79927,2.15561,3897,2367,8706,1484,415528.481856999
